subject,item,surprisal,generator,context,condition,subject_id
5.2T1S2,4,5.867800503,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,4,5.661233966,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,4,6.467213506,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,4,6.140527842,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,4,5.243905811,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,5,5.534232208,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,5,5.734193268,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,5,5.563226009,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,5,6.524533473,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,5,6.630197654,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,5,5.815012707,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,6,6.521903913,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,6,6.498461772,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,6,6.468755014,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,6,6.475961898,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,6,6.411620331,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,6,6.431501516,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,7,6.025952701,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,7,5.983029037,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,7,6.257477544,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,7,6.078489842,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,7,6.252989019,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,7,6.1366375,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,8,6.157470799,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,8,6.721918804,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,8,6.159832702,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,8,5.67371937,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,8,5.920496676,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,8,5.687344259,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,9,6.323285636,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,9,6.207838683,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,9,6.72339429,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,9,6.427162414,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,9,6.541889188,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,9,6.909697748,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,10,6.659571867,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,10,6.397284433,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,10,6.575266916,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,10,6.668522138,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,10,6.372673725,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,10,6.523836622,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,11,6.227669053,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,11,7.047840567,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,11,6.609947379,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,11,6.332530826,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,11,7.071012766,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,11,6.388681242,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,12,6.017893028,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,12,5.958417154,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,12,5.616131454,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,12,5.892598246,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,12,6.045615142,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,12,5.968723284,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,13,6.545767589,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,13,6.230286672,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,13,6.371743592,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,13,6.98532455,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,13,6.767994725,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,13,6.803077127,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,14,6.988251093,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,14,7.078720882,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,14,6.937639841,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,14,6.610589183,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,14,6.375572624,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,14,6.253132654,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,15,7.190701573,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,15,7.048683888,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,15,7.059709293,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,15,7.356903937,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,15,7.020274858,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,15,7.387309648,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,16,6.433937423,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,16,6.280457489,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,16,6.674986747,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,16,5.919222421,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,16,6.131379464,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,16,6.426147772,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,17,6.693104092,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,17,7.049081791,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,17,5.923489762,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,17,6.690076375,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,17,6.510390788,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,17,5.636088241,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,18,6.307070725,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,18,6.433631619,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,18,6.316033461,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,18,5.764872546,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,18,6.009077617,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,18,5.859261499,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,19,7.101383457,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,19,6.879714344,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,19,7.240062239,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,19,6.337042542,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,19,6.053762957,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,19,5.783959184,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,20,5.381233534,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,20,5.837805483,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,20,5.371668047,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,20,5.957077797,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,20,6.206030527,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,20,5.812208386,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,21,7.134422255,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,21,7.062069743,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,21,6.815689612,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,21,7.266812008,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,21,6.8697291,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,21,6.694024309,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,22,5.982216761,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,22,6.100980043,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,22,6.015998004,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,22,6.489389673,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,22,6.592978087,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,22,6.625360563,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,23,6.486923129,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,23,6.237404097,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,23,5.628906858,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,23,5.680456816,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,23,5.89865459,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,23,5.647389428,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,24,6.281443766,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,24,6.079300401,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,24,6.078403817,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,24,6.945927156,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,24,6.759568712,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,24,6.795134557,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,25,6.562900743,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,25,7.122858239,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,25,7.033014111,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,25,6.424277881,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,25,6.43691533,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,25,6.688139234,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,26,5.955987182,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,26,5.801191216,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,26,5.539008143,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,26,6.341963288,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,26,5.971173782,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,26,6.111197952,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,27,6.358097056,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,27,6.507865168,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,27,6.415281124,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,27,7.428760181,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,27,7.522732801,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,27,6.951443558,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,28,6.326775349,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,28,6.055294021,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,28,6.111188448,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,28,5.435313263,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,28,5.60700285,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,28,5.303029584,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,29,6.08076343,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,29,6.512471003,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,29,6.361279466,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,29,6.058691727,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,29,6.365342918,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,29,6.541543819,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,30,6.654425656,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,30,6.654782458,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,30,6.626867513,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,30,6.664541045,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,30,6.864689763,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,30,6.565070991,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,31,6.216620064,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,31,6.249644898,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,31,5.961462392,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,31,6.190542157,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,31,6.232919978,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,31,5.995514911,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,32,6.401687412,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,32,6.524838358,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,32,6.416554776,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,32,5.79429686,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,32,6.233519762,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,32,5.929091249,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,33,5.98765183,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,33,5.903907143,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,33,5.848469819,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,33,6.419391733,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,33,6.127955883,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,33,6.080876238,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,34,6.146169176,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,34,6.825057995,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,34,6.449069584,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,34,5.844824992,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,34,5.628984931,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,34,5.857975961,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,35,7.023991439,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,35,6.471286817,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,35,6.979417441,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,35,7.681837207,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,35,7.168020063,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,35,7.04492156,gpt-5.2-chat-latest,medium,OH,6
5.2T1S2,36,6.060832736,gpt-5.2-chat-latest,high,RA,6
5.2T1S2,36,6.163887168,gpt-5.2-chat-latest,high,EW,6
5.2T1S2,36,6.206747823,gpt-5.2-chat-latest,high,OH,6
5.2T1S2,36,5.691581097,gpt-5.2-chat-latest,medium,RA,6
5.2T1S2,36,5.948351654,gpt-5.2-chat-latest,medium,EW,6
5.2T1S2,36,4.74354219,gpt-5.2-chat-latest,medium,OH,6
human1,1,5.859951539,human,high,OH,7
human1,1,6.105175425,human,medium,OH,7
human1,2,6.356215628,human,high,OH,7
human1,2,5.623383448,human,medium,OH,7
human1,3,6.576133067,human,high,OH,7
human1,3,6.805550344,human,medium,OH,7
human1,4,4.9844903,human,high,OH,7
human1,4,5.797403571,human,medium,OH,7
human1,5,5.037115256,human,high,OH,7
human1,5,5.691871115,human,medium,OH,7
human1,6,6.281248356,human,high,OH,7
human1,6,6.063429413,human,medium,OH,7
human1,7,5.81784283,human,high,OH,7
human1,7,6.170173938,human,medium,OH,7
human1,8,5.579795029,human,high,OH,7
human1,8,5.64222312,human,medium,OH,7
human1,9,6.464820559,human,high,OH,7
human1,9,6.321086383,human,medium,OH,7
human1,10,5.903225252,human,high,OH,7
human1,10,6.116889742,human,medium,OH,7
human1,11,6.182095742,human,high,OH,7
human1,11,6.219646895,human,medium,OH,7
human1,12,5.640304411,human,high,OH,7
human1,12,5.42582001,human,medium,OH,7
human1,14,6.899687056,human,high,OH,7
human1,14,6.663698156,human,medium,OH,7
human1,15,6.456775899,human,high,OH,7
human1,15,7.001681146,human,medium,OH,7
human1,16,6.335236886,human,high,OH,7
human1,16,5.922048372,human,medium,OH,7
human1,17,6.241753761,human,high,OH,7
human1,17,6.091158424,human,medium,OH,7
human1,18,6.300310131,human,high,OH,7
human1,18,5.956429696,human,medium,OH,7
human1,19,6.817991382,human,high,OH,7
human1,19,5.430085306,human,medium,OH,7
human1,20,5.747628395,human,high,OH,7
human1,20,5.469026793,human,medium,OH,7
human1,21,6.519280731,human,high,OH,7
human1,21,6.519219265,human,medium,OH,7
human1,22,5.878586429,human,high,OH,7
human1,22,5.800604366,human,medium,OH,7
human1,23,5.739855855,human,high,OH,7
human1,23,5.843610367,human,medium,OH,7
human1,24,6.225541923,human,high,OH,7
human1,24,6.275170483,human,medium,OH,7
human1,25,6.444814543,human,high,OH,7
human1,25,6.246882579,human,medium,OH,7
human1,26,5.267158995,human,high,OH,7
human1,26,5.735779885,human,medium,OH,7
human1,27,5.976528692,human,high,OH,7
human1,27,6.223233282,human,medium,OH,7
human1,29,5.694505732,human,high,OH,7
human1,29,6.012852762,human,medium,OH,7
human1,30,6.398009491,human,high,OH,7
human1,30,6.356766674,human,medium,OH,7
human1,31,6.343072699,human,high,OH,7
human1,31,6.100608156,human,medium,OH,7
human1,32,6.39082046,human,high,OH,7
human1,32,5.034801189,human,medium,OH,7
human1,33,5.348200349,human,high,OH,7
human1,33,6.012650938,human,medium,OH,7
human1,34,6.066751918,human,high,OH,7
human1,34,5.605267987,human,medium,OH,7
human1,35,6.608927423,human,high,OH,7
human1,35,6.55799423,human,medium,OH,7
human1,36,6.184655121,human,high,OH,7
human1,36,5.457034843,human,medium,OH,7
human2,1,5.931457394,,high,OH,8
human2,1,5.737311037,,medium,OH,8
human2,2,6.474862658,,high,OH,8
human2,2,5.49728243,,medium,OH,8
human2,3,6.746724996,,high,OH,8
human2,3,6.834975789,,medium,OH,8
human2,4,4.910449475,,high,OH,8
human2,4,5.685658391,,medium,OH,8
human2,5,5.091569489,,high,OH,8
human2,5,5.57264758,,medium,OH,8
human2,6,6.124398978,,high,OH,8
human2,6,5.683302246,,medium,OH,8
human2,7,5.691082481,,high,OH,8
human2,7,5.93577835,,medium,OH,8
human2,8,5.562513155,,high,OH,8
human2,8,5.84308294,,medium,OH,8
human2,9,6.415514571,,high,OH,8
human2,9,6.475394166,,medium,OH,8
human2,10,5.70137922,,high,OH,8
human2,10,6.185229706,,medium,OH,8
human2,11,6.242031731,,high,OH,8
human2,11,6.124906223,,medium,OH,8
human2,12,5.657958747,,high,OH,8
human2,12,5.417885228,,medium,OH,8
human2,14,6.600798866,,high,OH,8
human2,14,6.377539505,,medium,OH,8
human2,15,6.876073812,,high,OH,8
human2,15,7.112490416,,medium,OH,8
human2,16,6.440555167,,high,OH,8
human2,16,6.017084486,,medium,OH,8
human2,17,5.877431832,,high,OH,8
human2,17,6.419407204,,medium,OH,8
human2,18,6.408234845,,high,OH,8
human2,18,5.878293106,,medium,OH,8
human2,19,6.802628644,,high,OH,8
human2,19,5.588726757,,medium,OH,8
human2,20,6.004778404,,high,OH,8
human2,20,5.474512947,,medium,OH,8
human2,21,6.45400982,,high,OH,8
human2,21,6.357764068,,medium,OH,8
human2,22,6.042955422,,high,OH,8
human2,22,5.941494069,,medium,OH,8
human2,23,5.893733908,,high,OH,8
human2,23,5.614764602,,medium,OH,8
human2,24,6.173865236,,high,OH,8
human2,24,6.186334066,,medium,OH,8
human2,25,6.612029,,high,OH,8
human2,25,6.397588088,,medium,OH,8
human2,26,5.291840581,,high,OH,8
human2,26,6.144266744,,medium,OH,8
human2,27,6.050133245,,high,OH,8
human2,27,6.295580762,,medium,OH,8
human2,29,5.709205571,,high,OH,8
human2,29,5.926741091,,medium,OH,8
human2,30,6.46085628,,high,OH,8
human2,30,6.074294179,,medium,OH,8
human2,31,6.351659665,,high,OH,8
human2,31,6.092870739,,medium,OH,8
human2,32,6.417636155,,high,OH,8
human2,32,5.503948566,,medium,OH,8
human2,33,5.372543627,,high,OH,8
human2,33,6.037722829,,medium,OH,8
human2,34,5.922337837,,high,OH,8
human2,34,5.61932185,,medium,OH,8
human2,35,6.759475363,,high,OH,8
human2,35,6.565548687,,medium,OH,8
human2,36,6.253127075,,high,OH,8
human2,36,4.868211294,,medium,OH,8
human3,1,5.952161562,,high,OH,9
human3,1,5.832482762,,medium,OH,9
human3,2,6.258900957,,high,OH,9
human3,2,5.759022682,,medium,OH,9
human3,3,6.758899476,,high,OH,9
human3,3,6.698017918,,medium,OH,9
human3,4,4.894397268,,high,OH,9
human3,4,5.540745521,,medium,OH,9
human3,5,5.126928945,,high,OH,9
human3,5,5.693332816,,medium,OH,9
human3,6,6.031118308,,high,OH,9
human3,6,6.110620381,,medium,OH,9
human3,7,5.592810055,,high,OH,9
human3,7,6.037768834,,medium,OH,9
human3,8,5.644094454,,high,OH,9
human3,8,5.880086657,,medium,OH,9
human3,9,6.330028078,,high,OH,9
human3,9,6.321086383,,medium,OH,9
human3,10,5.966427241,,high,OH,9
human3,10,5.986465763,,medium,OH,9
human3,11,6.189783364,,high,OH,9
human3,11,6.381744587,,medium,OH,9
human3,12,5.664166931,,high,OH,9
human3,12,5.312384934,,medium,OH,9
human3,14,6.860290119,,high,OH,9
human3,14,6.63235905,,medium,OH,9
human3,15,6.591750098,,high,OH,9
human3,15,6.842840533,,medium,OH,9
human3,16,6.362310777,,high,OH,9
human3,16,5.84485237,,medium,OH,9
human3,17,6.183150322,,high,OH,9
human3,17,6.223104103,,medium,OH,9
human3,18,6.372966685,,high,OH,9
human3,18,5.930971836,,medium,OH,9
human3,19,6.978579037,,high,OH,9
human3,19,5.419458285,,medium,OH,9
human3,20,6.093716396,,high,OH,9
human3,20,5.413913444,,medium,OH,9
human3,21,6.644546118,,high,OH,9
human3,21,6.466939643,,medium,OH,9
human3,22,6.035560908,,high,OH,9
human3,22,5.979703671,,medium,OH,9
human3,23,5.975981213,,high,OH,9
human3,23,5.616755219,,medium,OH,9
human3,24,6.098374953,,high,OH,9
human3,24,6.188942899,,medium,OH,9
human3,25,6.496946788,,high,OH,9
human3,25,6.290233448,,medium,OH,9
human3,26,5.325452397,,high,OH,9
human3,26,6.034252187,,medium,OH,9
human3,27,5.981697292,,high,OH,9
human3,27,6.152911954,,medium,OH,9
human3,29,5.61036193,,high,OH,9
human3,29,6.015888105,,medium,OH,9
human3,30,6.314090156,,high,OH,9
human3,30,5.953991216,,medium,OH,9
human3,31,6.351178174,,high,OH,9
human3,31,6.033694531,,medium,OH,9
human3,32,6.3939859,,high,OH,9
human3,32,5.887387716,,medium,OH,9
human3,33,5.490569612,,high,OH,9
human3,33,5.978936621,,medium,OH,9
human3,34,6.037926605,,high,OH,9
human3,34,5.60568466,,medium,OH,9
human3,35,6.773679734,,high,OH,9
human3,35,6.673002969,,medium,OH,9
human3,36,6.185610025,,high,OH,9
human3,36,5.465054171,,medium,OH,9
human4,1,5.871566251,,high,OH,10
human4,1,5.841623358,,medium,OH,10
human4,2,6.504775973,,high,OH,10
human4,2,5.621461086,,medium,OH,10
human4,3,6.727388836,,high,OH,10
human4,3,7.015303056,,medium,OH,10
human4,4,5.029768732,,high,OH,10
human4,4,5.736597952,,medium,OH,10
human4,5,5.004091836,,high,OH,10
human4,5,5.717448769,,medium,OH,10
human4,6,5.880023546,,high,OH,10
human4,6,5.933466573,,medium,OH,10
human4,7,5.905604078,,high,OH,10
human4,7,6.001818612,,medium,OH,10
human4,8,5.658614495,,high,OH,10
human4,8,5.584101211,,medium,OH,10
human4,9,6.329078675,,high,OH,10
human4,9,6.454519442,,medium,OH,10
human4,10,5.522767705,,high,OH,10
human4,10,6.039217629,,medium,OH,10
human4,11,6.345427979,,high,OH,10
human4,11,6.441689383,,medium,OH,10
human4,12,5.462271589,,high,OH,10
human4,12,5.348284422,,medium,OH,10
human4,14,6.899687056,,high,OH,10
human4,14,6.281107226,,medium,OH,10
human4,15,6.704523963,,high,OH,10
human4,15,7.21130447,,medium,OH,10
human4,16,6.587707984,,high,OH,10
human4,16,5.900844239,,medium,OH,10
human4,17,6.00249811,,high,OH,10
human4,17,6.223104103,,medium,OH,10
human4,18,6.312874426,,high,OH,10
human4,18,5.794591982,,medium,OH,10
human4,19,6.8716986,,high,OH,10
human4,19,5.666273482,,medium,OH,10
human4,20,5.648177803,,high,OH,10
human4,20,5.624873517,,medium,OH,10
human4,21,6.553198577,,high,OH,10
human4,21,6.206128776,,medium,OH,10
human4,22,5.977166093,,high,OH,10
human4,22,5.979703671,,medium,OH,10
human4,23,5.887777311,,high,OH,10
human4,23,5.562094177,,medium,OH,10
human4,24,6.131886712,,high,OH,10
human4,24,6.066981609,,medium,OH,10
human4,25,6.353871524,,high,OH,10
human4,25,6.334656838,,medium,OH,10
human4,26,5.450781241,,high,OH,10
human4,26,5.890087636,,medium,OH,10
human4,27,6.166629481,,high,OH,10
human4,27,5.846023424,,medium,OH,10
human4,29,5.427630865,,high,OH,10
human4,29,6.1007929,,medium,OH,10
human4,30,6.587954989,,high,OH,10
human4,30,6.280035735,,medium,OH,10
human4,31,6.348044486,,high,OH,10
human4,31,5.919399708,,medium,OH,10
human4,32,6.510621039,,high,OH,10
human4,32,5.440294222,,medium,OH,10
human4,33,5.553856237,,high,OH,10
human4,33,6.057922883,,medium,OH,10
human4,34,6.141199442,,high,OH,10
human4,34,5.568045318,,medium,OH,10
human4,35,6.544987108,,high,OH,10
human4,35,6.714093211,,medium,OH,10
human4,36,6.030828922,,high,OH,10
human4,36,5.330222681,,medium,OH,10
