"id","startdate","datestamp","A1","A1_other","A1B_1","A1B_2","A2","A3","A4","P1","P2","P3","P3B","P4_1","P4_2","P4_3","P4_4","P4_5","P6","S1_1_1","S1_1_2","S1_1_3","S1_2_1","S1_2_2","S1_2_3","S1_3_1","S1_3_2","S1_3_3","S1_4_1","S1_4_2","S1_4_3","S1_5_1","S1_5_2","S1_5_3","S1_6_1","S1_6_2","S1_6_3","S1_7_1","S1_7_2","S1_7_3","S1_8_1","S1_8_2","S1_8_3","S1_9_1","S1_9_2","S1_9_3","S1_10_1","S1_10_2","S1_10_3","S1B_11_1","S1B_11_2","S1B_11_3","S1B_12_1","S1B_12_2","S1B_12_3","S1B_13_1","S1B_13_2","S1B_13_3","S1B_14_1","S1B_14_2","S1B_14_3","S1B_15_1","S1B_15_2","S1B_15_3","S1B_16_1","S1B_16_2","S1B_16_3","S1B_17_1","S1B_17_2","S1B_17_3","S1B_18_1","S1B_18_2","S1B_18_3","S1B_19_1","S1B_19_2","S1B_19_3","S1B_20_1","S1B_20_2","S1B_20_3","S1C_21_1","S1C_21_2","S1C_21_3","S1C_22_1","S1C_22_2","S1C_22_3","S1C_23_1","S1C_23_2","S1C_23_3","S1C_24_1","S1C_24_2","S1C_24_3","S1C_25_1","S1C_25_2","S1C_25_3","S1C_26_1","S1C_26_2","S1C_26_3","S1C_27_1","S1C_27_2","S1C_27_3","S1C_28_1","S1C_28_2","S1C_28_3","S1C_29_1","S1C_29_2","S1C_29_3","S1C_30_1","S1C_30_2","S1C_30_3","S1D_31_1","S1D_31_2","S1D_31_3","S1D_32_1","S1D_32_2","S1D_32_3","S1D_33_1","S1D_33_2","S1D_33_3","S1D_34_1","S1D_34_2","S1D_34_3","S1D_35_1","S1D_35_2","S1D_35_3","S1D_36_1","S1D_36_2","S1D_36_3","S1D_37_1","S1D_37_2","S1D_37_3","S1D_38_1","S1D_38_2","S1D_38_3","S1D_39_1","S1D_39_2","S1D_39_3","S1D_40_1","S1D_40_2","S1D_40_3","S1E_41_1","S1E_41_2","S1E_41_3","S1E_42_1","S1E_42_2","S1E_42_3","S1E_43_1","S1E_43_2","S1E_43_3","S1E_44_1","S1E_44_2","S1E_44_3","S1E_45_1","S1E_45_2","S1E_45_3","S1E_46_1","S1E_46_2","S1E_46_3","S1E_47_1","S1E_47_2","S1E_47_3","S1E_48_1","S1E_48_2","S1E_48_3","S2_1","S2_2","S3_1","S3_2","S4","S5","S6_1","S6_2","S6_3","S6_4","S6_6","S6_7","S6_5","S6OTH1","S6OTH2","S7_1","S7_2","S7_3","S8_1","S8_2","S8B_1","S9","S10","S11","S11B","Q1_1","Q1_2","Q1_3","Q2","Q3","Q3A","Q3A2","Q4","Q4B","Q5","Q5B","Q01","Q02","Q03","Q04","Q05","Q11","Q11OTH","Q21_1","Q21_2","Q21_3","Q31","Q31B","Q32_1","Q411","Q412","Q422","Q43","Q51A_1","Q51A_2","Q51A_3","Q51B_1","Q51B_2","Q51B_3","Q521","Q522_1","Q522_2","Q522_3","Q522_4","Q522_5","Q522_6","Q522_7","Q522OTH","Q531","Q532_1","Q532_2","Q532_3","CODS1_4_3","CODS1_6_3","CODS1_10_3","CODS1B_11_3","CODS1B_13_3","CODS1B_14_3","CODS1B_15_3","CODS1B_16_3","CODS1B_17_3","CODS1B_18_3","CODS1B_19_3","CODS1C_21_3","CODS1C_22_3","CODS1C_23_3","CODS1C_24_3","CODS1C_25_3","CODS1C_26_3","CODS1C_27_3","CODS1C_30_3","CODS1D_31_3","CODS1D_32_3","CODS1D_36_3","CODS1D_37_3","CODS1D_38_3","CODS1D_39_3","CODS6OTH1","CODS6OTH2","CODS10","CODS11B","CODQ3A2","CODQ4B","CODQ5B","CODQ11OTH","CODQ522OTH","answersurvey","pid","nattempts","dayinterview","distrito","Gradex","I_Male","I_Agey","I_Ethnicity_Mestizo","I_Ethnicity_Blanco","I_Ethnicity_Indigena","I_Ethnicity_Afroecuatoriano","I_Ethnicity_Montubio","I_Ethnicity_Otro","I_Ethnicity_Mulato","I_Language_Esp_idioma_extr","I_Language_Nativa_idioma_extr","I_Language_Nativa_y_esp","I_Language_Solo_esp","I_Language_Solo_lengua_nativa","I_10_Income","IV_Mother_edu_Bachiller","IV_Mother_edu_LicenciaturaUnive","IV_Mother_edu_Maestria","IV_Mother_edu_PhD","IV_Mother_edu_Secundariaomenor","IV_Mother_work","IV_Mother_business","IV_Mothers_employees","IV_Father_work","IV_Father_edu_Bachiller","IV_Father_edu_LicenciaturaUnive","IV_Father_edu_Maestria","IV_Father_edu_PhD","IV_Father_edu_Secundariaomenor","IV_Father_business","IV_Fathers_employees","IV_Sibling_work","IV_Sibling_edu_Bachiller","IV_Sibling_edu_LicenciaturaUniv","IV_Sibling_edu_Maestria","IV_Sibling_edu_PhD","IV_Sibling_edu_Secundariaomeno","IV_Sibling_business","IV_Siblings_employees","havephone","dadphone","mumphone"
1782,4/8/2020 12:44:14,4/8/2020 13:05:01,1,,,,4/8/2020,3,40000011,1,1,1,,1,2,1,1,1,6,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,3,,,3,23,,3,23,,17,,,17,,,17,,,17,,,8,,,17,,,17,,,17,,,17,,,17,,,3,23,,3,23,,3,,,3,,,7,,,7,,,7,,,8,,,3,,,3,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,10,2,1,2,2,2,2,1,2,1,"Whatsapp",,1,1,1,4,0,3,"Investigación","Consultas de filosofía",2,,1,,,1,2,,,2,,2,,3,4,2,2,4,4,,0,1,0,"Triste",1,5,3,1,1,,,,,1,,,1,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,18,,,,,,,1,40000011,1,8,"22D02","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0","-.8225502","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","2","0","0","0","0","0","1","1","0",1,0,0
2708,4/11/2020 21:23:02,4/11/2020 21:44:35,1,,,,4/11/2020,10,40000012,1,1,1,,1,1,1,1,1,12,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,17,,,17,,,17,,,17,,,20,,,20,,,20,,,20,,,20,,,20,,,20,,,20,,,20,,,8,,,8,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,2,1,2,2,1,1,1,2,1,"WhatsApp",,1,1,1,6,0,3,"Biologia","Dinámicas en biologia y clases por videos",1,"Aprender ingles",4,,,3,1,1,"Emprendimiento en manualidades",,,1,"Cursos de ingles",2,2,5,5,5,5,,0,0,1,"Triste",1,3,2,,,2,,,,1,,,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,1,7,,1,,,1,40000012,1,11,"22D02","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0",".2722633","0","1","0","0","0","1","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0",0,1,1
2249,4/9/2020 23:15:55,4/9/2020 23:16:42,9,"Equivicado",,,4/9/2020,10,40000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000013,1,9,"22D02","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0","-.1775764","1","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1,0,0
4257,5/3/2020 20:46:16,5/3/2020 20:47:25,8,"BUZON",,,5/3/2020,6,40000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000014,2,33,"22D02","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0","1.944733","0","0","0","0","1","0","1","0","1","0","0","0","0","1","1","5","0","0","0","0","0","1","0","0",1,0,0
3939,4/29/2020 11:41:36,4/29/2020 11:45:40,4,,,,4/29/2020,6,40000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000015,1,29,"22D02","2","1","17","0","0","1","0","0","0","0","0","0","1","0","0","-1.082147","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0",0,1,0
2662,4/11/2020 17:51:08,4/11/2020 18:13:27,1,,,,4/11/2020,6,40000016,1,1,1,,2,2,2,1,1,1,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,20,,,20,,,8,,,17,,,17,,,17,,,17,,,17,,,3,,,3,,,3,,,3,,,3,,,8,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,0,0,0,2,2,,,,,,,,,,2,1,1,5,0,4,"MATEMATICA","LANZAMIENTO DE JABALINA",2,,1,,,1,2,,,2,,2,,1,4,4,3,4,7,"TEMOR AL CONTAGIO",0,1,0,"MAL",7,8,3,2,2,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,8,,1,40000016,1,11,"22D02","2","1","16","1","0","0","0","0","0","0","0","0","0","1","0","-.7205535","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0",0,0,1
3694,4/19/2020 21:20:12,4/19/2020 21:37:54,1,,,,4/19/2020,6,40000017,1,1,1,,2,2,1,1,2,2,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,9,,,9,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,3,,,3,,,7,,,7,,,8,,,2,,,22,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,0,2,2,,,,,,,,,,1,2,1,6,0,4,"LENGUA","HISTORIA HACEN PREGUNTAS",2,,5,,,1,2,,,2,,2,,4,2,5,5,5,4,,0,1,0,"DESESPERACION",7,8,1,,,,,,1,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,1,40000017,1,19,"22D02","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0",".1317501","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","4","1","1","0","0","0","0","0","0",1,0,0
3321,4/16/2020 15:40:38,4/16/2020 15:41:31,9,"NUMERO INCORRECTO",,,4/16/2020,2,40000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000018,4,16,"22D02","2","0","16","1","0","0","0","0","0","0","0","0","0","1","0","-.8225502","0","1","0","0","0","1","0","0","NA","0","0","0","0","0","NA","NA","0","0","0","0","0","1","0","0",1,0,0
2997,4/14/2020 20:52:35,4/14/2020 21:06:34,1,,,,4/14/2020,9,40000019,1,1,1,,1,1,1,1,2,11,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,9,,,9,,,9,,,8,,,3,,,7,,,7,,,7,,,8,,,17,,,17,,,1,,,1,,,1,,,1,,,3,,,3,,,3,,,7,,,7,,,7,,,7,,,8,,,20,,,20,,,20,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,30,2,1,2,2,2,1,2,2,1,"Whatsapp",,2,1,1,1,0,3,"Lenguaje","Leer y razonamiento",1,"Aprender a bordar",1,,,1,2,,,2,,2,,4,2,5,4,4,1,,0,0,1,"Atrapada",9,5,1,,,,,,1,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,25,15,,,,,,1,40000019,1,14,"22D02","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0",".4470681","0","1","0","0","0","1","1","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0",1,0,0
2579,4/11/2020 14:28:25,4/11/2020 14:37:45,1,,,,4/11/2020,10,40000020,1,1,1,,1,1,1,1,1,2,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,9,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,3,,,3,,,3,,,8,,,8,,,8,,,17,,,17,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,1,1,1,2,2,1,2,2,2,,,2,1,1,7,0,5,"Fisica","Collage educación artística",1,"Aprender a cocinar",1,,,1,2,,,2,,2,,1,1,4,5,5,7,"Que se familia se contagie con el coronavirus",0,1,0,"Triste",1,3,2,,,1,,,,,,1,1,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,,,,8,,1,40000020,1,11,"22D02","2","0","18","1","0","0","0","0","0","0","0","0","0","1","0","-.9808562","1","0","0","0","0","1","0","0","NA","0","0","0","0","0","NA","NA","0","0","1","0","0","0","0","0",0,0,1
4258,5/3/2020 20:47:30,5/3/2020 20:48:32,8,"BUZON",,,5/3/2020,6,40000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000021,2,33,"22D02","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0","-.4371727","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","2","1","1","0","0","0","0","0","0",1,0,0
3030,4/15/2020 11:48:14,4/15/2020 12:19:52,1,,,,4/15/2020,5,40000022,1,1,1,,2,2,1,1,2,6,1,,,1,,,1,,,1,,,1,,,1,,,2,,,8,,,23,,,23,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,8,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,23,,,23,,,8,,,8,,,3,,,3,,,23,,,23,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,4,0,0,20,2,1,2,2,2,1,2,2,1,"WHATSAPP",,2,1,1,3,0,3,"HISTORIA","DIBUJAR PERIODOS DEL PALEOLITICO EN HISTORIA",2,,3,,,1,2,,,1,"BUSCAR INFORMACION EN PLATAFORMAS UNIVERSITARIAS",2,,2,2,4,3,4,4,,0,0,1,"ABATIDA",3,5,2,,,1,,,,,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,9,,,3,,,,1,40000022,2,15,"22D02","2","0","18","1","0","0","0","0","0","0","0","0","0","1","0","-.3839418","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0",1,0,0
2711,4/11/2020 21:44:40,4/11/2020 21:54:48,1,,,,4/11/2020,10,40000023,1,1,1,,1,1,1,1,2,6,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,9,,,8,,,8,,,8,,,20,,,20,,,20,,,2,,,8,,,8,,,8,,,17,,,7,,,17,,,17,,,17,,,17,,,17,,,9,,,9,,,9,,,9,,,3,,,3,,,3,,,3,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,2,1,2,2,2,1,1,2,2,,,2,1,1,3,0,3,"Lengua","Entrevista",1,"Aprender idiomas",1,,,1,2,,,2,,2,,1,1,4,5,5,4,,1,0,0,"Nerviosa",7,3,2,,,1,,,,1,2,,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,,,,,,1,40000023,1,11,"22D02","2","0","16","1","0","0","0","0","0","0","0","0","0","1","0","-1.161653","0","0","0","0","1","1","1","3","1","0","0","0","0","1","1","3","1","1","0","0","0","0","1","3",0,0,1
2527,4/11/2020 11:13:50,4/11/2020 11:30:23,1,,,,4/11/2020,5,40000024,1,1,1,,2,1,1,1,2,12,1,,,1,,,1,,,1,,,1,,,1,,,9,,,8,,,9,,,9,,,3,,,3,,,3,,,23,,,23,,,23,,,23,,,9,,,9,,,8,,,3,,,3,,,3,,,3,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,3,,,3,,,3,,,23,,,22,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,5,1,0,2,1,2,2,2,1,2,2,1,"WHATSAPP",,2,1,1,0,0,4,"MATEMATICAS","MENSAJE DEL CORONAVIRUS CAMPO DE ACCION",1,"DOMINAR INGLES",,,,1,2,,,2,,2,,2,2,3,4,4,4,,0,1,0,"FRUSTRADO",4,8,2,,,3,,,,,,1,1,1,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,28,1,,,,,,1,40000024,2,11,"22D02","2","1","16","1","0","0","0","0","0","0","0","0","0","1","0",".7028447","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",0,0,1
2271,4/10/2020 09:34:18,4/10/2020 09:52:26,1,,,,4/10/2020,1,40000025,1,1,1,,1,1,1,1,2,9,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,17,,,17,,,17,22,,17,,,17,,,17,,,17,,,8,,,17,,,17,,,17,,,17,,,17,,,9,,,9,,,3,,,3,,,3,,,3,,,2,,,23,,,23,,,23,,,22,,,8,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,2,0,2,1,2,2,2,1,1,1,2,,,1,1,1,5,0,4,"Emprendimiento","Informes de emprendimiento",2,,1,,,1,2,,,2,,2,,4,4,4,2,4,7,"Falta de alimentación no tienen dinero",0,0,1,"Triste",1,8,1,,,,,,1,,,,1,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,9,,1,40000025,1,10,"22D02","2","0","16","1","0","0","0","0","0","0","0","0","0","1","0","1.008716","1","0","0","0","0","0","1","0","1","1","0","0","0","0","1","8","1","1","0","0","0","0","0","0",1,0,0
3943,4/29/2020 13:10:00,4/29/2020 13:27:45,1,,,,4/29/2020,6,40000026,1,1,1,,2,2,2,1,1,12,1,,,1,,,1,,,1,,,1,,,1,,,1,,,7,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,2,,,3,,,3,,,3,,,17,,,17,,,17,,,17,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,0,0,20,2,2,,,,,,,,,,2,1,1,10,0,3,"LENGUAJE","DE LENGUAJE LEE EL LIBRO",2,,8,,,1,2,,,2,,2,,4,4,3,4,4,4,,0,0,1,"DEPRIMIDA",4,8,1,,,,,,,,,,1,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,1,40000026,1,29,"22D02","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0",".4862909","0","0","0","0","1","1","1","2","1","0","0","0","0","1","1","3","1","1","0","0","0","0","0","0",0,1,0
2705,4/11/2020 21:08:25,4/11/2020 21:22:59,1,,,,4/11/2020,10,40000027,1,1,1,,2,1,1,1,2,3,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,9,,,17,,,17,,,17,,,17,,,17,,,9,,,9,,,9,,,8,,,8,,,8,,,9,,,17,,,17,,,17,,,17,,,17,,,9,,,9,,,2,,,8,,,2,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,1,2,,,,,,,,,,2,1,1,4,0,4,"Fisica","Trabajos de físicamente",2,,1,,,1,2,,,2,,2,,1,1,5,5,5,4,,0,1,0,"Mal",7,8,2,,,1,,,,1,,,1,,,,,,,1,"que se enferme mi mascota",1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,1,1,40000027,1,11,"22D02","2","1","18","1","0","0","0","0","0","0","0","0","0","1","0",".09469902","1","0","0","0","0","0","1","0","1","0","1","0","0","0","1","10","1","1","0","0","0","0","1","3",0,1,1
3710,4/20/2020 15:09:59,4/20/2020 15:30:17,1,,,,4/20/2020,5,40000028,1,1,1,,2,1,1,1,2,12,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,8,,,3,,,3,,,3,,,3,,,17,,,17,,,17,,,3,,,3,,,3,,,17,,,3,,,3,,,8,,,3,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,1,1,2,2,2,2,1,2,1,"WHATSAPP",,2,1,1,6,0,5,"BIOLOGIA","EJRCICIOS BIOLOGIA",2,,,,,1,2,,,2,,2,,3,3,3,3,4,4,,1,0,0,"DESESPERADA",3,7,2,,,1,,,,,1,,1,,,,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,,,,,,,1,40000028,1,20,"22D02","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0","4.328549","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1,0,0
173,4/1/2020 11:24:00,4/1/2020 11:55:00,1,,,,4/1/2020,2,40000029,1,1,1,,2,2,1,1,2,2,1,,,1,,,1,,,1,,,1,,,2,,,98,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,7,,,7,,,7,,,8,,,9,,,17,,,17,,,17,,,17,,,17,,,20,,,20,,,20,,,20,,,7,,,7,,,7,,,8,,,9,,,2,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,0,2,0,2,1,1,2,2,2,,,1,"Whatsapp",,2,1,1,7,0,4,"Ingles","PDF de Lenguaje",1,"Aprender mas Ingles",1,,,1,1,1,"Manualidades",,,2,,1,1,3,5,5,4,,1,,,"Triste",4,5,2,,,3,,,,,1,,1,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,13,1,7,,,,,1,40000029,1,1,"22D02","2","0","15","1","0","0","0","0","0","0","0","0","0","1","0","-1.262943","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1,0,0
2882,4/14/2020 15:15:43,4/14/2020 15:18:27,8,"DIRECTO AL BUZON",,,4/14/2020,5,40000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000030,1,14,"22D02","2","1","16","1","0","0","0","0","0","0","0","0","0","1","0","-.07283084","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","5","1","1","0","0","0","0","0","0",1,0,0
3708,4/20/2020 14:49:59,4/20/2020 15:09:56,1,,,,4/20/2020,5,40000031,1,1,1,,1,1,1,1,2,8,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,2,,,9,,,9,,,9,,,9,,,8,,,8,,,17,,,17,,,17,,,17,,,3,,,3,,,3,,,3,,,3,,,7,,,7,,,8,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,15,0,0,2,1,2,2,2,2,2,2,1,"WHATSAPP",,2,1,1,2,0,5,"CULTURA FISICA","MAPAS CONCEPTUALES DE BIOLOGIA",2,,,,,3,2,,,2,,2,,2,2,3,3,4,4,,1,0,0,"TEMEROSA",7,7,2,,,1,,,,,,1,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,,,,,,,1,40000031,1,20,"22D02","2","0","18","1","0","0","0","0","0","0","0","0","0","1","0",".8279195","0","0","0","0","1","0","1","4","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","3",0,1,1
3029,4/15/2020 11:42:40,4/15/2020 12:00:59,1,,,,4/15/2020,9,40000032,1,1,1,,1,1,1,1,2,7,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,22,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,1,,,1,,,1,,,1,,,8,,,20,,,20,,,20,,,20,,,20,,,20,,,20,,,17,,,8,,,23,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,0,2,1,2,2,2,1,1,2,1,"Whatsapp",,1,1,1,5,0,3,"Matemáticas","Ejercicios de polinomios",1,"Aprender todo lo que falta del año lectivo",3,,,1,2,,,2,,2,,2,3,2,4,3,1,,0,1,0,"Impaciente",9,9,2,,,1,,,,1,,,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,30,9,,,,,,1,40000032,1,15,"22D02","2","1","16","1","0","0","0","0","0","0","0","0","0","1","0",".03645128","1","0","0","0","0","1","1","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",1,0,0
