"response","nsyll","npause","dur_s","phonationtime_s","speechrate","articulationrate","asd","nrFP","tFP_s","test_item_id","transcription","user_id","test_component_id","correct_sentence","correct_sentence2","distancelv","distancelv2"
"e2ef60f4-e3b8-4662-8794-70420df2a347",11,1,7.98,3.74,1.38,2.94,0.34,6,1.456,96,"sometimes dogs dont go to the trash when they are alone",251,11,"sometimes dogs knock over the trash when they are left alone","sometimes dogs knock over the trash when they are left alone",-13,-13
"e2f259cb-c7b1-4a9f-bf72-c2a0fcb78981",10,1,7.98,4.2,1.25,2.38,0.42,0,0,36,"a good student needs to do as teacher said",229,8,"a good student must do everything the teacher says","a good student must do everything the teacher says",-20,-20
"e2fe301c-b8aa-47af-943a-ef60778788a5",11,3,7.98,4.05,1.38,2.72,0.368,1,0.288,51,"new technologies always make our life easier",159,11,"new technology always makes our lives much easier ","new technology always makes our lives much easier ",-12,-12
"e3228099-1385-4041-a43e-c14724bdc77e",15,0,7.98,4.72,1.88,3.18,0.315,4,0.907,9,"exercise makes people maintain their weight",72,8,"regular exercise helps people maintain a normal w8","regular exercise helps people maintain a normal w8",-23,-23
"e32a09f0-31b7-401d-8f08-182897eba4f6",17,0,7.98,3.63,2.13,4.68,0.214,2,0.56,129,"women like to buy jewelry rings and necklaces when they get married",152,12,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",-18,-18
"e34fc17e-2e84-4871-ab6d-a142a0cb982b",14,0,7.98,3.97,1.75,3.53,0.283,1,0.264,24,"kids like to ask their parents why dinosaurs died out",253,8,"kids like to ask their parents why the dinosaurs died out","kids like to ask their parents why the dinosaurs died out",-4,-4
"e35318f0-148a-4eb4-9954-f23ff5c16e43",13,0,7.98,4.11,1.63,3.16,0.316,5,1.2,92,"technology plays an important role in language learning nowadays",295,11,"technology plays an important role in language learning nowadays","technology plays an important role in language learning nowadays",0,0
"e364da47-fc2b-48ee-94a0-241769be4ee1",17,1,7.98,4.77,2.13,3.57,0.28,2,0.392,137,"every every winter he wants to move to from i dont know sorry forgot",114,12,"every winter he wants to move to florida from michigan","every winter he wants to move to florida from michigan",-27,-27
"e3675646-5847-4ad3-bb0b-43ff86234e61",14,0,7.98,3.28,1.75,4.27,0.234,2,0.432,102,"carol needs to prepare an extra cake for tomorrow",221,11,"carl believes he needs to prepare an extra cake for tomorrow","carl believes he needs to prepare an extra cake for tomorrow",-12,-12
"e36d0de1-d90f-4f25-80ce-668184d91c82",11,1,7.98,2.77,1.38,3.97,0.252,1,0.129,44,"the weather in australia is warm in december",30,10,"the weather in australia is warm in december","the weather in australia is warm in december",0,0
"e3739ad2-b02a-4ef9-92a8-fba0e04e587e",12,0,7.98,4.46,1.5,2.69,0.372,3,0.416,146,"people who are living basic have to worry about traffic jams",119,12,"people who live in beijing do not need to worry about traffic jams ","people who live in beijing do not need to worry about traffic jams ",-20,-20
"e3877226-5816-4d70-a45d-5e718056d459",11,1,7.98,3.54,1.38,3.11,0.322,4,0.756,135,"it may have started hard for each test",41,12,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-20,-20
"e395388c-45d1-42ed-8f78-58cf977d9a27",4,0,8,0.93,0.5,4.31,0.232,0,0,38,"many people",43,10,"many people dont need 8 hours of sleep","many people dont need eight hours of sleep",-27,-31
"e39dfb26-484f-4116-a120-fd01130e31d5",14,2,7.98,3.6,1.75,3.89,0.257,2,0.296,93,"regular exercise helps people keep maintaining weight",276,11,"regular exercise helps people maintain a normal w8","regular exercise helps people maintain a normal w8",-16,-16
"e3a1626b-b5bb-4ae5-bae2-d52be30b301e",11,1,7.98,3.12,1.38,3.53,0.284,5,0.864,64,"sometimes dogs knock over the trash when they are left alone",135,10,"sometimes dogs knock over the trash when they are left alone","sometimes dogs knock over the trash when they are left alone",0,0
"e3a25f96-d2a1-4241-857d-723022438517",17,0,7.98,3.74,2.13,4.54,0.22,3,0.621,138,"people are not sure if scientists will find a cure for cancer",189,12,"people are not sure when scientists will find a cure for cancer","people are not sure when scientists will find a cure for cancer",-4,-4
"e3a75fd7-84e4-43eb-b501-168f8e8ad0a0",20,2,7.98,4.77,2.51,4.19,0.238,1,0.256,156,"technology makes an important role in language recognition today",51,13,"technology plays an important role in language learning nowadays","technology plays an important role in language learning nowadays",-15,-15
"e3b031ad-dead-4073-8465-94a5195db010",14,4,7.98,3.89,1.75,3.6,0.278,1,0.28,171,"girls always want to know celebrity how to stay in fit",51,13,"girls always want to know how celebrities stay fit","girls always want to know how celebrities stay fit",-15,-15
"e3b275d2-5c59-43d8-bd6e-febd880d08ff",14,3,7.98,3.97,1.75,3.53,0.283,1,0.176,93,"regular exercise always make full use of it",160,11,"regular exercise helps people maintain a normal w8","regular exercise helps people maintain a normal w8",-27,-27
"e3d9ce80-f828-4f36-8660-caa347b0cb64",10,1,7.98,2.38,1.25,4.19,0.238,2,0.424,104,"before dinner she asked to play with her friends",251,11,"before dinner she often asks to play with her friends","before dinner she often asks to play with her friends",-8,-8
"e3ef1459-30b8-44df-9f73-7954d211ca4f",16,2,7.98,3.17,2.01,5.05,0.198,3,0.36,89,"the software that taylor swift invented changed the world didnt it",144,10,"the software that taylor swift invented changed the world","the software that taylor swift invented changed the world",-9,-9
"e3f1172a-f61c-4042-b915-5766b5862937",12,0,7.98,3.81,1.5,3.15,0.317,4,0.868,45,"new technologies always make our lives much easier",233,10,"new technology always makes our lives much easier ","new technology always makes our lives much easier ",-5,-5
"e3f72998-8578-4d42-b04a-eaccb9c6b797",12,0,7.98,3.26,1.5,3.68,0.272,4,0.575,19,"joe tells them theyve been studying hard for each test",195,8,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-11,-11
"e402baa6-f0b7-4d4f-b94b-7626fab67d66",16,2,7.98,4.9,2.01,3.27,0.306,3,0.699,146,"people that live in dont have to worry about traffic something",184,12,"people who live in beijing do not need to worry about traffic jams ","people who live in beijing do not need to worry about traffic jams ",-25,-25
"e4095129-5917-4a8a-a29a-e223d64d900a",14,1,7.98,3.1,1.75,4.51,0.222,3,0.344,6,"everyone loved to read comic books as a child",306,8,"everyone loves to read comic books as a child","everyone loved to read comic books as a child",-1,0
"e409feff-ae7d-476d-9d10-6f902442b17f",11,0,7.98,3.25,1.38,3.39,0.295,1,0.064,134,"carl believes he needs to prepare an extra cake for tomorrow",187,12,"carl believes he needs to prepare an extra cake for tomorrow","carl believes he needs to prepare an extra cake for tomorrow",0,0
"e4114b28-3b9e-4f98-b6ef-9f54f8ad28af",14,1,8,3.28,1.75,4.27,0.234,0,0,81,"luxury brands are cheaper in china than in the united states",97,10,"luxury brands are cheaper in china than in the united states","luxury brands are cheaper in china than in the united states",0,0
"e419a1f3-9212-4981-a892-fbedbaaa390a",15,1,8.01,4.9,1.87,3.06,0.327,2,0.48,165,"abraham lincoln is thought to be one of the most welldressed people in the world",45,13,"abraham lincoln is considered one of the greatest presidents of the united states","abraham lincoln is considered one of the greatest presidents of the united states",-42,-42
"e420f530-fa43-44bc-80be-b71d3b534df7",10,1,7.98,3.65,1.25,2.74,0.365,2,0.544,68,"wedding guests should be wear suit and tie",158,10,"wedding guests should be dresseded in a suit and tie","wedding guests should be dresseded in a suit and tie",-13,-13
"e43f7316-6bcb-46a5-ae3f-1deae65050fb",11,0,7.98,3.39,1.38,3.24,0.308,2,0.44,110,"it is a lot harder to learn japanese than english",63,11,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",-15,-15
"e447b763-492a-4714-a2a2-0462e1c2db02",14,0,7.98,3.63,1.75,3.85,0.259,3,0.408,89,"the software that taylor swift invented changed the word",60,10,"the software that taylor swift invented changed the world","the software that taylor swift invented changed the world",-1,-1
"e4494417-fa40-4619-8111-39c964d989b4",13,0,8.01,3.46,1.62,3.76,0.266,0,0,14,"some seats in planes are reserved for mothers with handprints",261,8,"some seats on planes are reserved for mothers with infants","some seats on planes are reserved for mothers with infants",-7,-7
"e453d5d8-cb53-48bd-9c70-e8dcfaaf72f1",11,0,8.01,2.37,1.37,4.65,0.215,1,0.24,175,"european people tend to be more tolerant than asian people",71,13,"european people tend to be taller than asian people","european people tend to be taller than asian people",-10,-10
"e4595370-db52-4e14-8eec-e248d169132b",18,1,7.98,4.87,2.26,3.7,0.271,2,0.432,101,"abraham lincoln is considered to be one of the greatest presidents of the world",63,11,"abraham lincoln is considered one of the greatest presidents of the united states","abraham lincoln is considered one of the greatest presidents of the united states",-18,-18
"e4629713-9dd3-4f40-af26-424732ebb360",18,1,7.98,4.74,2.26,3.8,0.263,1,0.112,31,"its acceptable to teachers to physically punish their students",56,8,"it is acceptable for teachers to physically punish students","it is acceptable for teachers to physically punish students",-10,-10
"e4686d61-e998-44ea-abcd-b8cadc96d79e",14,0,7.98,3.09,1.75,4.53,0.221,1,0.088,26,"it is harder to learn japanese than to learn english",95,8,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",0,0
"e46c6665-dd2c-4ef9-8037-b9122ee75fa7",8,1,7.98,2.81,1,2.85,0.351,0,0,64,"sometimes dogs took over the trash when theyre left",193,10,"sometimes dogs knock over the trash when they are left alone","sometimes dogs knock over the trash when they are left alone",-11,-11
"e47553d4-1650-48c4-91d8-14ffcbbd9179",18,1,7.98,5.49,2.26,3.28,0.305,2,0.87,25,"many people are curious about to know how the pyramids were built",50,8,"many people are curious about how the pyramids were built","many people are curious about how the pyramids were built",-8,-8
"e476d902-d436-4bec-867b-d1f451aeb1f2",9,0,7.98,4.16,1.13,2.16,0.462,3,1.646,34,"chinese people is first man landing in the moon",72,8,"the chinese people were the first to land on the moon werent they","the chinese people were the first to land on the moon werent they",-31,-31
"e482f171-442b-45b0-b964-1627f080eeee",5,1,7.98,1.81,0.63,2.77,0.362,1,0.288,162,"with mother with infants",263,13,"some seats on planes are reserved for mothers with infants","some seats on planes are reserved for mothers with infants",-37,-37
"e483115e-5ebe-4c2a-8e04-0122dab8c7a1",23,1,7.98,5.54,2.88,4.15,0.241,5,0.856,67,"children should not be left should not be allowed to",116,10,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-31,-31
"e4850cd7-8e36-4ac2-94da-7c9d3455f274",10,0,7.98,2.61,1.25,3.83,0.261,1,0.16,174,"its more harder to learn japanese than english",38,13,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",-14,-14
"e488f97e-9008-474f-96eb-817e5aedc16a",12,0,7.98,3.18,1.5,3.77,0.265,0,0,99,"children should not be allowed to stay out late with their girlfriends",148,11,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-5,-5
"e4a56047-ff3d-4add-9b42-e337515e6569",14,1,7.98,2.8,1.75,5,0.2,2,0.271,82,"people who live in beijing do not have to worry about traffic jams",137,10,"people who live in beijing do not need to worry about traffic jams ","people who live in beijing do not need to worry about traffic jams ",-5,-5
"e4a6d8fc-4115-47b6-be6e-fa98d78784fb",10,3,8,4.06,1.25,2.46,0.406,0,0,76,"its always like to ask your friends with dinners",47,10,"kids like to ask their parents why the dinosaurs died out","kids like to ask their parents why the dinosaurs died out",-34,-34
"e4aaf048-9f0a-4664-865a-5a3e0253b79e",14,0,7.98,2.91,1.75,4.81,0.208,2,0.56,81,"luxury brands are cheaper in china than in the united states",226,10,"luxury brands are cheaper in china than in the united states","luxury brands are cheaper in china than in the united states",0,0
"e4ad9f53-69ea-47fd-88ee-7039450266aa",16,0,7.98,4.02,2.01,3.98,0.251,1,0.112,112,"new zealand is greener and more beautiful than other countries",172,11,"new zealand is greener and more beautiful than other countries","new zealand is greener and more beautiful than other countries",0,0
"e4b2f597-be51-445d-b26c-3e79206f3776",12,0,7.98,3.1,1.5,3.87,0.259,2,0.294,119,"spending two hours in a gym is a waste of time doesnt it",160,11,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",-8,-8
"e4b335fa-2307-4d8d-a96f-575550bdd3c1",10,0,7.98,2.77,1.25,3.61,0.277,2,0.48,180,"gambling is a good way to earn money",218,13,"gambling is a good way to earn money","gambling is a good way to earn money",0,0
"e4b9b104-4e18-464b-a84f-21b5343a8702",11,0,7.98,3.63,1.38,3.03,0.33,2,0.381,7,"a good teacher makes learning a joy for students",50,8,"a good teacher makes learning a joy for students","a good teacher makes learning a joy for students",0,0
"e4bb5385-a2ea-455c-ad0c-fff1c7c5d94a",13,0,8.08,3.33,1.61,3.91,0.256,2,0.336,119,"spending two hours at the gym is a waste of time doesnt it",164,11,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",-3,-3
"e4cc479c-f08e-41fc-9518-3a56edef1faf",12,0,7.98,2.7,1.5,4.44,0.225,0,0,44,"the weather in australia is warm in december",144,10,"the weather in australia is warm in december","the weather in australia is warm in december",0,0
"e4d7bd05-19fa-46f2-ba82-10033b48caa0",15,0,7.98,3.41,1.88,4.4,0.227,1,0.28,25,"many people are curious about how the pyramids were built",253,8,"many people are curious about how the pyramids were built","many people are curious about how the pyramids were built",0,0
"e4d89fb7-76e8-4298-97ad-74f94d940329",10,1,7.98,2.82,1.25,3.55,0.282,1,0.096,158,"americans used to have bread for breakfast",51,13,"americans usually like to have bread for breakfast","americans usually like to have bread for breakfast",-10,-10
"e4f06f1f-f290-4dde-a706-9bcf5fa26397",15,0,7.98,3.17,1.88,4.73,0.211,1,0.2,107,"girls always want to know how do celebrities stay fit",221,11,"girls always want to know how celebrities stay fit","girls always want to know how celebrities stay fit",-3,-3
"e4f471f8-bf04-4d7d-a2a1-8b7a71d263b2",18,2,7.98,5.06,2.26,3.56,0.281,2,0.604,83,"it is acceptable to teachers to punish other children",116,10,"it is acceptable for teachers to physically punish students","it is acceptable for teachers to physically punish students",-23,-23
"e4f7db1d-baa4-4c85-9d74-2ba619135d76",17,2,7.88,5.46,2.16,3.11,0.321,2,0.216,2,"to learn chinese history well you have to learn chinese language first",296,8,"to learn chinese history well you must learn to speak chinese","to learn chinese history well you must learn to speak chinese",-25,-25
"e500cdee-c36c-4442-a54e-6b97894972a8",12,0,7.98,3.3,1.5,3.64,0.275,2,0.36,102,"carl needs to prepare an extra cake for tomorrow",227,11,"carl believes he needs to prepare an extra cake for tomorrow","carl believes he needs to prepare an extra cake for tomorrow",-12,-12
"e506b9b8-b7c5-42f1-b877-1bf7d84a8d23",16,1,7.98,4.06,2.01,3.94,0.254,2,0.368,114,"people who live in beijing do not have to worry about traffic jams",172,11,"people who live in beijing do not need to worry about traffic jams ","people who live in beijing do not need to worry about traffic jams ",-5,-5
"e508b76b-4329-4e94-aeb0-4c7aae9f048c",16,2,8.03,4.02,1.99,3.98,0.251,1,0.088,162,"some seats on planes are reserved for mothers with infants",45,13,"some seats on planes are reserved for mothers with infants","some seats on planes are reserved for mothers with infants",0,0
"e523c01a-6c29-4b0d-b7e6-3faa36505fc3",13,1,7.98,3.44,1.63,3.78,0.265,3,0.424,100,"waiting guests should be dressed in a suit and tie",169,11,"wedding guests should be dresseded in a suit and tie","wedding guests should be dresseded in a suit and tie",-5,-5
"e52b8cc3-0d3f-452c-a5de-cae5a1838489",15,0,7.98,3.07,1.88,4.88,0.205,3,0.424,81,"luxury brands are cheaper in china than the united states",88,10,"luxury brands are cheaper in china than in the united states","luxury brands are cheaper in china than in the united states",-3,-3
"e52c8e2d-66e9-4f04-86c6-293c3a4dab06",12,2,7.98,4.75,1.5,2.53,0.396,1,0.104,7,"a good teacher makes learning a joy to students",307,8,"a good teacher makes learning a joy for students","a good teacher makes learning a joy for students",-2,-2
"e52ca55d-97aa-468d-a4e8-2e7aa225b151",11,0,7.98,3.14,1.38,3.51,0.285,0,0,131,"children should not be allowed to stay out late with their friends",211,12,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-1,-1
"e52daf12-e3bc-4191-bcd3-13eb6fe93074",14,0,7.92,3.01,1.77,4.65,0.215,1,0.134,163,"children should not be allowed to stay out late with their friends",250,13,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-1,-1
"e5336445-b7bb-45f4-8f50-3af7c07226b5",21,1,7.98,5.86,2.63,3.59,0.279,3,0.68,7,"a good teacher making learning enjoyable for students",224,8,"a good teacher makes learning a joy for students","a good teacher makes learning a joy for students",-9,-9
"e54cb2f3-1dd6-40a3-8078-4c5ecc5e98e7",9,0,7.98,2.45,1.13,3.68,0.272,0,0,167,"joe tells them they have been studying hard for a test",237,13,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-11,-11
"e54fcb2e-6cfa-43a2-9654-5c9cfcec042c",16,0,8,3.78,2,4.24,0.236,1,0.176,21,"every winter she wants to move from florida to michigan",261,8,"every winter he wants to move to florida from michigan","every winter he wants to move to florida from michigan",-7,-7
"e55b5e4a-8f11-4abc-9fe8-780bf9825c99",17,0,7.98,5.98,2.13,2.84,0.352,4,0.992,65,"a woman likes to get jewelry necklaces and rings when they are married",158,10,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",-12,-12
"e5665572-7e2d-4c5b-9a54-69589dfc2a7b",18,0,7.98,4.34,2.26,4.15,0.241,2,0.28,33,"in the 1980s many chinese people can afford luxury cars",91,8,"in the 1980s many chinese people could afford luxury cars","in the 1980s many chinese people could afford luxury cars",-4,-4
"e5760c90-282b-4b11-8a2d-ee73d66c099b",19,0,8.06,5.1,2.36,3.72,0.269,0,0,101,"abraham lincoln is considered one of the greatest presidents of the united states",185,11,"abraham lincoln is considered one of the greatest presidents of the united states","abraham lincoln is considered one of the greatest presidents of the united states",0,0
"e57d5a00-ed45-4add-9811-69d05b869037",13,0,7.98,4.24,1.63,3.07,0.326,1,0.304,26,"it is more hard to learn japanese than it is to learn english",105,8,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",-13,-13
"e587f666-7c44-44eb-a88b-3095a76fad53",13,1,7.98,4.4,1.63,2.95,0.338,3,0.505,12,"sometimes dogs knock over the trash while theyre alone",50,8,"sometimes dogs knock over the trash when they are left alone","sometimes dogs knock over the trash when they are left alone",-10,-10
"e590aba7-791d-4d21-9f50-7f21213c5698",12,1,7.98,3.55,1.5,3.38,0.296,0,0,153,"does the brand of taylor swift change the world",182,12,"the software that taylor swift invented changed the world","the software that taylor swift invented changed the world",-25,-25
"e5a2829a-6cc6-4ba2-b7d4-a8cad54f1fb5",12,2,7.98,3.81,1.5,3.15,0.317,1,0.208,72,"before dinner she often something about their friends",135,10,"before dinner she often asks to play with her friends","before dinner she often asks to play with her friends",-16,-16
"e5abc7a1-052f-416d-a598-213e514c2ece",16,1,7.98,4.47,2.01,3.58,0.279,2,0.56,64,"sometimes dogs snag over the trash when theyre left alone",162,10,"sometimes dogs knock over the trash when they are left alone","sometimes dogs knock over the trash when they are left alone",-6,-6
"e5b40abb-353f-418a-8f24-b26e648a7bb5",15,1,7.98,3.39,1.88,4.42,0.226,1,0.088,34,"chinese people were the first ones to land on the moon arent they",56,8,"the chinese people were the first to land on the moon werent they","the chinese people were the first to land on the moon werent they",-11,-11
"e5c08977-8dc4-45e5-b671-34616417de1b",13,1,7.98,3.6,1.63,3.61,0.277,1,0.216,73,"every winter he wants to fly to florida from michigan",155,10,"every winter he wants to move to florida from michigan","every winter he wants to move to florida from michigan",-4,-4
"e5c5d7ac-104b-4e33-a8c3-dcb8b3e5724e",13,0,7.98,3.17,1.63,4.1,0.244,2,0.24,77,"many people are curious about how the pyramids were built",161,10,"many people are curious about how the pyramids were built","many people are curious about how the pyramids were built",0,0
"e5c8ce22-656b-48fe-9c2d-331be66d8fa6",14,1,8.01,3.46,1.75,4.05,0.247,2,0.232,174,"it is harder to learn japanese than to learn english",102,13,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",0,0
"e5e76d2b-3301-4785-8b08-d17a8a0617e7",13,2,7.98,3.82,1.63,3.4,0.294,2,0.64,76,"kids like to ask their parents why the dinosaurs died out",155,10,"kids like to ask their parents why the dinosaurs died out","kids like to ask their parents why the dinosaurs died out",0,0
"e5e8e8e6-96b5-41c5-9f8f-7f07457064a7",10,0,8.16,3.06,1.23,3.27,0.306,1,0.512,182,"the chinese people were the first to land on the moon arent they",102,13,"the chinese people were the first to land on the moon werent they","the chinese people were the first to land on the moon werent they",-2,-2
"e5f9e84a-9940-4f51-aa29-21c1171a7c79",14,2,8,3.63,1.75,3.85,0.259,1,0.072,155,"a good teacher makes learning a joy for students",120,13,"a good teacher makes learning a joy for students","a good teacher makes learning a joy for students",0,0
"e5fb1dfa-cc54-4d32-8a6c-a3439a3429b0",13,1,7.98,3.45,1.63,3.77,0.265,3,0.652,51,"new technology always making our lives easier",172,11,"new technology always makes our lives much easier ","new technology always makes our lives much easier ",-9,-9
"e5fda3dd-b2b5-4ad0-8516-e707da5ae2cc",14,1,8.1,3.73,1.73,3.75,0.266,1,0.112,163,"children should not be allowed to steal a plate with their friends",54,13,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-7,-7
"e602d5ce-b0ac-453f-be8f-f5841a7f01b0",16,0,8,4.19,2,3.82,0.262,5,1.04,78,"its more difficult to learn japanese than english",43,10,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",-23,-23
"e614f3ac-9561-4b6f-93d5-78b45a83b75e",13,0,8.05,3.25,1.61,4,0.25,0,0,76,"kids like to ask their parents why the dinosaurs died out",97,10,"kids like to ask their parents why the dinosaurs died out","kids like to ask their parents why the dinosaurs died out",0,0
"e624bf1f-c168-478f-8aef-bd57a9414472",13,0,7.98,3.26,1.63,3.98,0.251,2,0.391,67,"children should not be allowed to stay out late with their friends",138,10,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-1,-1
"e63b66f0-1800-497f-9d4e-fdd21117b9d5",15,1,7.98,4.14,1.88,3.62,0.276,1,0.248,28,"new zealand is greener and more beautiful than other countries",253,8,"new zealand is greener and more beautiful than other countries","new zealand is greener and more beautiful than other countries",0,0
"e652a4e8-74dd-4d25-b8f4-182d793b0509",14,0,7.92,3.28,1.77,4.27,0.234,3,0.64,58,"the weather in australia is warm in december",150,13,"the weather in australia is warm in december","the weather in australia is warm in december",0,0
"e6700f31-e906-4948-9d2e-c5b0e0cf22bf",18,0,8.01,4.59,2.25,3.92,0.255,1,0.151,179,"it is acceptable for the teachers to physically punish the students",45,13,"it is acceptable for teachers to physically punish students","it is acceptable for teachers to physically punish students",-8,-8
"e67fc711-facd-469a-b6d0-ade138d695dd",17,2,7.98,6.23,2.13,2.73,0.366,3,1.133,149,"in the 90s many chinese people could afford to buy the train",101,12,"in the 1980s many chinese people could afford luxury cars","in the 1980s many chinese people could afford luxury cars",-15,-15
"e686d07d-1db6-4e5f-9b23-350b426d0b5b",14,1,7.98,4.11,1.75,3.4,0.294,1,0.256,76,"kids used to ask parents why the dinosaurs died out",28,10,"kids like to ask their parents why the dinosaurs died out","kids like to ask their parents why the dinosaurs died out",-10,-10
"e691c91c-3ac3-4387-aa47-aa6d018576be",9,0,7.98,2.45,1.13,3.68,0.272,0,0,71,"joe tells them they are studying hard for each test",30,10,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-9,-9
"e692a196-f2a0-488d-a30e-d9fde5f263b6",14,1,7.98,4.43,1.75,3.16,0.317,0,0,60,"technology makes an important role in language learning nowadays",248,10,"technology plays an important role in language learning nowadays","technology plays an important role in language learning nowadays",-4,-4
"e692d0e9-5bdd-4c0d-b04e-ef0fff7782b3",17,2,7.98,5.03,2.13,3.38,0.296,0,0,65,"women like to buy jewelry necklaces and something else when they are married",80,10,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",-15,-15
"e69ca990-874c-44d8-881a-2434540236f0",13,0,7.98,3.54,1.63,3.68,0.272,1,0.104,80,"new zealand is greener and more beautiful than other countries",60,10,"new zealand is greener and more beautiful than other countries","new zealand is greener and more beautiful than other countries",0,0
"e6aacc67-d76f-43a9-84d8-4a2aea0cd454",13,1,8,4.16,1.62,3.12,0.32,4,0.808,25,"many people are curious about how the pyramids were built",208,8,"many people are curious about how the pyramids were built","many people are curious about how the pyramids were built",0,0
"e6c059d6-5821-4f30-8f19-9f152047ecd0",15,1,7.98,3.01,1.88,4.99,0.201,1,0.104,183,"spending two hours in the gym is a waste of time doesnt it",237,13,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",-5,-5
"e6edfc04-eeac-4fe3-b56a-cf0084194e6a",13,1,7.98,3.56,1.63,3.65,0.274,1,0.129,147,"it is acceptable for teachers to physically punish students",31,12,"it is acceptable for teachers to physically punish students","it is acceptable for teachers to physically punish students",0,0
"e6ef5a30-e65c-4160-a4bf-43a7a8d25ba0",11,2,7.92,2.54,1.39,4.32,0.231,1,0.152,72,"before dinner she often asks to play with her friends",155,10,"before dinner she often asks to play with her friends","before dinner she often asks to play with her friends",0,0
"e6f4b49e-c663-42c9-b96d-2bc692fbb956",12,0,7.98,3.31,1.5,3.62,0.276,1,0.219,26,"it is more harder to learn japanese than english",282,8,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",-14,-14
"e6f73cda-f0d3-4714-83cc-c44b1a4bfb5a",15,1,7.98,3.64,1.88,4.12,0.243,2,0.488,123,"teacher a good teacher makes learning a joy for the students",211,12,"a good teacher makes learning a joy for students","a good teacher makes learning a joy for students",-12,-12
"e70322a5-ba45-4303-9f42-18928e51f02c",17,0,8.01,3.46,2.12,4.92,0.203,2,0.165,159,"young people often seek advice from their parents about finding jobs",222,13,"young people often seek advice from their parents about finding jobs","young people often seek advice from their parents about finding jobs",0,0
"e70333f0-3ad3-4b81-b98a-3348fe7d2e16",14,0,7.98,3.14,1.75,4.46,0.224,0,0,179,"it is possible for teachers to punish students",59,13,"it is acceptable for teachers to physically punish students","it is acceptable for teachers to physically punish students",-18,-18
"e707d6b5-8965-45ed-9562-010d2dd48d9e",19,3,7.98,4.4,2.38,4.32,0.232,2,0.388,92,"technology is a big role in study language nowadays",160,11,"technology plays an important role in language learning nowadays","technology plays an important role in language learning nowadays",-27,-27
"e707fd4d-75b3-42ab-afc9-46095c8b342e",17,1,7.98,4.53,2.13,3.75,0.267,0,0,21,"every winter he wants to move to florida from michigan",168,8,"every winter he wants to move to florida from michigan","every winter he wants to move to florida from michigan",0,0
"e70ccac3-7406-4230-b447-f9ae7c2d4ba7",12,1,8,3.43,1.5,3.5,0.286,5,0.88,160,"sometimes dogs knock over the trash when they are left alone",130,13,"sometimes dogs knock over the trash when they are left alone","sometimes dogs knock over the trash when they are left alone",0,0
"e727c9c2-e79c-4491-8784-57cf94ec1b45",9,3,7.98,3.56,1.13,2.53,0.395,1,0.12,58,"the time in australia is warm in december",263,13,"the weather in australia is warm in december","the weather in australia is warm in december",-6,-6
"e729084b-9d85-4a82-93d0-88f4473e914c",13,1,7.98,3.85,1.63,3.38,0.296,2,0.344,77,"many people are curious about how the pyramids were built",125,10,"many people are curious about how the pyramids were built","many people are curious about how the pyramids were built",0,0
"e74190a6-8a6b-4ffb-95d9-8871341e398d",5,3,8.09,0.92,0.62,5.45,0.183,2,0.228,77,"many people are curious about how the pyramids were built",67,10,"many people are curious about how the pyramids were built","many people are curious about how the pyramids were built",0,0
"e75b5245-27f5-4e86-88e7-00ba33ab72b4",15,0,7.98,3.26,1.88,4.6,0.218,0,0,147,"it is as acceptable for teachers to physically punish students",182,12,"it is acceptable for teachers to physically punish students","it is acceptable for teachers to physically punish students",-3,-3
"e760d524-c5a7-45f1-9cd2-44f027984b68",14,2,7.98,3.94,1.75,3.56,0.281,3,0.454,15,"she really should not be alone to hang out with some friends",89,8,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-26,-26
