text,response,count
"Dort ist kein Schlüssel, sondern %%.",zahlenschloss,1
"Dort ist kein Schuh, sondern %%.",socke,15
"Dort ist kein Schuh, sondern %%.",stiefel,8
"Dort ist kein Schuh, sondern %%.",jacke,4
"Dort ist kein Schuh, sondern %%.",hose,2
"Dort ist kein Schuh, sondern %%.",sandale,2
"Dort ist kein Schuh, sondern %%.",abendkleid,1
"Dort ist kein Schuh, sondern %%.",burger,1
"Dort ist kein Schuh, sondern %%.",efeu,1
"Dort ist kein Schuh, sondern %%.",flasche,1
"Dort ist kein Schuh, sondern %%.",flip flop,1
"Dort ist kein Schuh, sondern %%.",fuß,1
"Dort ist kein Schuh, sondern %%.",handschuhe,1
"Dort ist kein Schuh, sondern %%.",high heel,1
"Dort ist kein Schuh, sondern %%.",instrument,1
"Dort ist kein Schuh, sondern %%.",kuh.,1
"Dort ist kein Schuh, sondern %%.",kutteln,1
"Dort ist kein Schuh, sondern %%.",socken,1
"Dort ist kein Schuh, sondern %%.",strumpf,1
"Dort ist kein Schuh, sondern %%.",tasche,1
"Dort ist kein Schuh, sondern %%.",tisch,1
"Dort ist kein Schuh, sondern %%.",zwei,1
"Dort ist kein See, sondern %%.",meer,21
"Dort ist kein See, sondern %%.",fluss,9
"Dort ist kein See, sondern %%.",teich,5
"Dort ist kein See, sondern %%.",bach,3
"Dort ist kein See, sondern %%.",berg,1
"Dort ist kein See, sondern %%.",bergwiese,1
"Dort ist kein See, sondern %%.",flußbett,1
"Dort ist kein See, sondern %%.",haar,1
"Dort ist kein See, sondern %%.",haus,1
"Dort ist kein See, sondern %%.",ozean,1
"Dort ist kein See, sondern %%.",pozzo,1
"Dort ist kein See, sondern %%.",schnee,1
"Dort ist kein See, sondern %%.",seehund,1
"Dort ist kein Silber, sondern %%.",gold,41
"Dort ist kein Silber, sondern %%.",goldbarren,1
"Dort ist kein Silber, sondern %%.",magnesium,1
"Dort ist kein Silber, sondern %%.",märchen,1
"Dort ist kein Silber, sondern %%.",platin,1
"Dort ist kein Silber, sondern %%.",smaragde,1
"Dort ist kein Silber, sondern %%.",viele schilder.,1
"Dort ist kein Spiegel, sondern %%.",fenster,7
"Dort ist kein Spiegel, sondern %%.",glas,5
"Dort ist kein Spiegel, sondern %%.",wand,5
"Dort ist kein Spiegel, sondern %%.",bild,4
"Dort ist kein Spiegel, sondern %%.",bildschirm,2
"Dort ist kein Spiegel, sondern %%.",glasscheibe,2
"Dort ist kein Spiegel, sondern %%.",schrank,2
"Dort ist kein Spiegel, sondern %%.",,1
"Dort ist kein Spiegel, sondern %%.",bad,1
"Dort ist kein Spiegel, sondern %%.",brett,1
"Dort ist kein Spiegel, sondern %%.",glaswand,1
"Dort ist kein Spiegel, sondern %%.",handy,1
"Dort ist kein Spiegel, sondern %%.",haustür,1
"Dort ist kein Spiegel, sondern %%.",meerbrasse,1
"Dort ist kein Spiegel, sondern %%.",metall,1
"Dort ist kein Spiegel, sondern %%.",panzerglas,1
"Dort ist kein Spiegel, sondern %%.",pfütze,1
"Dort ist kein Spiegel, sondern %%.",reflektion,1
"Dort ist kein Spiegel, sondern %%.",regal,1
"Dort ist kein Spiegel, sondern %%.",schönheit,1
"Dort ist kein Spiegel, sondern %%.",see,1
"Dort ist kein Spiegel, sondern %%.",teich,1
"Dort ist kein Spiegel, sondern %%.",tür,1
"Dort ist kein Spiegel, sondern %%.",vorhang,1
"Dort ist kein Spiegel, sondern %%.",waschbecken,1
"Dort ist kein Spiegel, sondern %%.",wasser,1
"Dort ist kein Spiegel, sondern %%.",zwilling.,1
"Dort ist kein Staub, sondern %%.",dreck,15
"Dort ist kein Staub, sondern %%.",schmutz,4
"Dort ist kein Staub, sondern %%.",sand,3
"Dort ist kein Staub, sondern %%.",besen,1
"Dort ist kein Staub, sondern %%.",bücher,1
"Dort ist kein Staub, sondern %%.",character(0),1
"Dort ist kein Staub, sondern %%.",fleck,1
"Dort ist kein Staub, sondern %%.",flecken,1
"Dort ist kein Staub, sondern %%.",glanz,1
"Dort ist kein Staub, sondern %%.",glitzer,1
"Dort ist kein Staub, sondern %%.",kaufhaus,1
"Dort ist kein Staub, sondern %%.",kern,1
"Dort ist kein Staub, sondern %%.",krümel,1
"Dort ist kein Staub, sondern %%.",luft,1
"Dort ist kein Staub, sondern %%.",müll,1
"Dort ist kein Staub, sondern %%.",orang-utan,1
"Dort ist kein Staub, sondern %%.",pulver,1
"Dort ist kein Staub, sondern %%.",putzmittel,1
"Dort ist kein Staub, sondern %%.",qualm,1
"Dort ist kein Staub, sondern %%.",reiniger,1
"Dort ist kein Staub, sondern %%.",sauberkeit,1
"Dort ist kein Staub, sondern %%.",schwefel,1
"Dort ist kein Staub, sondern %%.",staubsauger,1
"Dort ist kein Staub, sondern %%.",swiffer,1
"Dort ist kein Staub, sondern %%.",tasse,1
"Dort ist kein Staub, sondern %%.",unkraut,1
"Dort ist kein Staub, sondern %%.",wand,1
"Dort ist kein Staub, sondern %%.",zauberstab,1
"Dort ist kein Stern, sondern %%.",mond,16
"Dort ist kein Stern, sondern %%.",planet,8
"Dort ist kein Stern, sondern %%.",flugzeug,4
"Dort ist kein Stern, sondern %%.",sonne,2
"Dort ist kein Stern, sondern %%.",sternschnuppe,2
"Dort ist kein Stern, sondern %%.",asteroid,1
"Dort ist kein Stern, sondern %%.",dunkelheit,1
"Dort ist kein Stern, sondern %%.",galaxie,1
"Dort ist kein Stern, sondern %%.",glocke,1
"Dort ist kein Stern, sondern %%.",himmelsgestirn,1
"Dort ist kein Stern, sondern %%.",katze,1
"Dort ist kein Stern, sondern %%.",kerze,1
"Dort ist kein Stern, sondern %%.",komet,1
"Dort ist kein Stern, sondern %%.",laterne,1
"Dort ist kein Stern, sondern %%.",melone,1
"Dort ist kein Stern, sondern %%.",mond.,1
"Dort ist kein Stern, sondern %%.",satelit,1
"Dort ist kein Stern, sondern %%.",satellit,1
"Dort ist kein Stern, sondern %%.",straßenlaterne,1
"Dort ist kein Stern, sondern %%.",wolke,1
"Dort ist kein Strand, sondern %%.",berge,6
"Dort ist kein Strand, sondern %%.",meer,6
"Dort ist kein Strand, sondern %%.",wiese,3
"Dort ist kein Strand, sondern %%.",wüste,3
"Dort ist kein Strand, sondern %%.",berg,2
"Dort ist kein Strand, sondern %%.",bucht,2
"Dort ist kein Strand, sondern %%.",felsen,2
"Dort ist kein Strand, sondern %%.",see,2
"Dort ist kein Strand, sondern %%.",steine,2
"Dort ist kein Strand, sondern %%.",wald,2
"Dort ist kein Strand, sondern %%.",beton,1
"Dort ist kein Strand, sondern %%.",düne,1
"Dort ist kein Strand, sondern %%.",fluss,1
"Dort ist kein Strand, sondern %%.",grill,1
"Dort ist kein Strand, sondern %%.",insel,1
"Dort ist kein Strand, sondern %%.",kiesel,1
"Dort ist kein Strand, sondern %%.",klippe,1
"Dort ist kein Strand, sondern %%.",klippe.,1
"Dort ist kein Strand, sondern %%.",klippen,1
"Dort ist kein Strand, sondern %%.",lederschuh,1
"Dort ist kein Strand, sondern %%.",liegematte,1
"Dort ist kein Strand, sondern %%.",milliardär,1
"Dort ist kein Strand, sondern %%.",promenade,1
"Dort ist kein Strand, sondern %%.",schwimmbad,1
"Dort ist kein Strand, sondern %%.",stein,1
"Dort ist kein Strand, sondern %%.",steinbruch,1
"Dort ist kein Strand, sondern %%.",wand,1
"Dort ist kein T-Shirt, sondern %%.",pullover,10
"Dort ist kein T-Shirt, sondern %%.",hose,9
"Dort ist kein T-Shirt, sondern %%.",pulli,5
"Dort ist kein T-Shirt, sondern %%.",top,4
"Dort ist kein T-Shirt, sondern %%.",bluse,3
"Dort ist kein T-Shirt, sondern %%.",kleid,3
"Dort ist kein T-Shirt, sondern %%.",hemd,2
"Dort ist kein T-Shirt, sondern %%.",jacke,2
"Dort ist kein T-Shirt, sondern %%.", b - shirt,1
"Dort ist kein T-Shirt, sondern %%.",fisch,1
"Dort ist kein T-Shirt, sondern %%.",jeans,1
"Dort ist kein T-Shirt, sondern %%.",latzhose,1
"Dort ist kein T-Shirt, sondern %%.",mantel,1
"Dort ist kein T-Shirt, sondern %%.",polo,1
"Dort ist kein T-Shirt, sondern %%.",rock,1
"Dort ist kein T-Shirt, sondern %%.",schaluppe,1
"Dort ist kein T-Shirt, sondern %%.",strickweste,1
"Dort ist kein Tablet, sondern %%.",laptop,16
"Dort ist kein Tablet, sondern %%.",computer,9
"Dort ist kein Tablet, sondern %%.",handy,3
"Dort ist kein Tablet, sondern %%.",fernseher,2
"Dort ist kein Tablet, sondern %%.",glas,2
"Dort ist kein Tablet, sondern %%.",pc,2
"Dort ist kein Tablet, sondern %%.",teller,2
"Dort ist kein Tablet, sondern %%.",ball,1
"Dort ist kein Tablet, sondern %%.",bildschirm,1
"Dort ist kein Tablet, sondern %%.",block,1
"Dort ist kein Tablet, sondern %%.",buch,1
"Dort ist kein Tablet, sondern %%.",büffel,1
"Dort ist kein Tablet, sondern %%.",mobiltelefon,1
"Dort ist kein Tablet, sondern %%.",schuh,1
"Dort ist kein Tablet, sondern %%.",smartphone,1
"Dort ist kein Tablet, sondern %%.",stuhl,1
"Dort ist kein Tablet, sondern %%.",tablet,1
"Dort ist kein Tablet, sondern %%.",tastenhandy,1
"Dort ist kein Tee, sondern %%.",kaffee,36
"Dort ist kein Tee, sondern %%.",bier,1
"Dort ist kein Tee, sondern %%.",fee,1
"Dort ist kein Tee, sondern %%.",fruchtgetränk,1
"Dort ist kein Tee, sondern %%.",kaffe,1
"Dort ist kein Tee, sondern %%.",limo,1
"Dort ist kein Tee, sondern %%.",marihuana,1
"Dort ist kein Tee, sondern %%.",milch,1
"Dort ist kein Tee, sondern %%.",tasse,1
"Dort ist kein Tee, sondern %%.",teekanne,1
"Dort ist kein Tee, sondern %%.",vanilleschote,1
"Dort ist kein Tee, sondern %%.",verarmung,1
"Dort ist kein Tempel, sondern %%.",kirche,18
"Dort ist kein Tempel, sondern %%.",burg,3
"Dort ist kein Tempel, sondern %%.",haus,3
"Dort ist kein Tempel, sondern %%.",moschee,3
"Dort ist kein Tempel, sondern %%.",palast,3
"Dort ist kein Tempel, sondern %%.",schloss,2
"Dort ist kein Tempel, sondern %%.",schule,2
"Dort ist kein Tempel, sondern %%.",anstalt,1
"Dort ist kein Tempel, sondern %%.",badeoase,1
"Dort ist kein Tempel, sondern %%.",bunker,1
"Dort ist kein Tempel, sondern %%.",dach,1
"Dort ist kein Tempel, sondern %%.",garage,1
"Dort ist kein Tempel, sondern %%.",haus.,1
"Dort ist kein Tempel, sondern %%.",kloster,1
"Dort ist kein Tempel, sondern %%.",mauer,1
"Dort ist kein Tempel, sondern %%.",mauern,1
"Dort ist kein Tempel, sondern %%.",prinz,1
"Dort ist kein Tempel, sondern %%.",ruine,1
"Dort ist kein Tempel, sondern %%.",synagoge,1
"Dort ist kein Tempel, sondern %%.",topf,1
"Dort ist kein Thunfisch, sondern %%.",lachs,19
"Dort ist kein Thunfisch, sondern %%.",forelle,3
"Dort ist kein Thunfisch, sondern %%.",sardinen,2
"Dort ist kein Thunfisch, sondern %%.",wal,2
"Dort ist kein Thunfisch, sondern %%.",adler,1
"Dort ist kein Thunfisch, sondern %%.",blobfisch,1
"Dort ist kein Thunfisch, sondern %%.",delphin,1
"Dort ist kein Thunfisch, sondern %%.",flasche,1
"Dort ist kein Thunfisch, sondern %%.",hai,1
"Dort ist kein Thunfisch, sondern %%.",hai.,1
"Dort ist kein Thunfisch, sondern %%.",herrgott,1
"Dort ist kein Thunfisch, sondern %%.",herring,1
"Dort ist kein Thunfisch, sondern %%.",katzenfutter,1
"Dort ist kein Thunfisch, sondern %%.",makrele,1
"Dort ist kein Thunfisch, sondern %%.",markele,1
"Dort ist kein Thunfisch, sondern %%.",maus,1
"Dort ist kein Thunfisch, sondern %%.",mumu,1
"Dort ist kein Thunfisch, sondern %%.",pferd,1
"Dort ist kein Thunfisch, sondern %%.",pizza tonno,1
"Dort ist kein Thunfisch, sondern %%.",reh,1
"Dort ist kein Thunfisch, sondern %%.",salami,1
"Dort ist kein Thunfisch, sondern %%.",salat,1
"Dort ist kein Thunfisch, sondern %%.",tintenfisch,1
"Dort ist kein Thunfisch, sondern %%.",veganer thunfisch,1
"Dort ist kein Thunfisch, sondern %%.",wasserhahn,1
"Dort ist kein Tier, sondern %%.",mensch,27
"Dort ist kein Tier, sondern %%.",person,2
"Dort ist kein Tier, sondern %%.",pflanze,2
"Dort ist kein Tier, sondern %%.",ameise,1
"Dort ist kein Tier, sondern %%.",bakterium,1
"Dort ist kein Tier, sondern %%.",baum,1
"Dort ist kein Tier, sondern %%.",character(0),1
"Dort ist kein Tier, sondern %%.",dame,1
"Dort ist kein Tier, sondern %%.",delfin.,1
"Dort ist kein Tier, sondern %%.",e-mail,1
"Dort ist kein Tier, sondern %%.",elfe,1
"Dort ist kein Tier, sondern %%.",gestalt,1
"Dort ist kein Tier, sondern %%.",kuscheltier,1
"Dort ist kein Tier, sondern %%.",menschen,1
"Dort ist kein Tier, sondern %%.",minderbegabter,1
"Dort ist kein Tier, sondern %%.",planze,1
"Dort ist kein Tier, sondern %%.",roboter,1
"Dort ist kein Tier, sondern %%.",statue,1
"Dort ist kein Tier, sondern %%.",stein,1
"Dort ist kein Tiger, sondern %%.",löwe,29
"Dort ist kein Tiger, sondern %%.",leopard,5
"Dort ist kein Tiger, sondern %%.",dracula,1
"Dort ist kein Tiger, sondern %%.",elefant,1
"Dort ist kein Tiger, sondern %%.",gepard,1
"Dort ist kein Tiger, sondern %%.",hund,1
"Dort ist kein Tiger, sondern %%.",jaguar,1
"Dort ist kein Tiger, sondern %%.",kaninchen,1
"Dort ist kein Tiger, sondern %%.",katze,1
"Dort ist kein Tiger, sondern %%.",liger,1
"Dort ist kein Tiger, sondern %%.",lowe,1
"Dort ist kein Tiger, sondern %%.",mensch,1
"Dort ist kein Tiger, sondern %%.",reh,1
"Dort ist kein Tiger, sondern %%.",tigerking.,1
"Dort ist kein Tiger, sondern %%.",zebra,1
"Dort ist kein Tunnel, sondern %%.",brücke,11
"Dort ist kein Tunnel, sondern %%.",unterführung,6
"Dort ist kein Tunnel, sondern %%.",berg,4
"Dort ist kein Tunnel, sondern %%.",straße,3
"Dort ist kein Tunnel, sondern %%.",,2
"Dort ist kein Tunnel, sondern %%.",autobahn,2
"Dort ist kein Tunnel, sondern %%.",loch,2
"Dort ist kein Tunnel, sondern %%.",pass,2
"Dort ist kein Tunnel, sondern %%.",bild,1
"Dort ist kein Tunnel, sondern %%.",brüvke,1
"Dort ist kein Tunnel, sondern %%.",fahrrad,1
"Dort ist kein Tunnel, sondern %%.",fahrradweg,1
"Dort ist kein Tunnel, sondern %%.",fels,1
"Dort ist kein Tunnel, sondern %%.",freiland,1
"Dort ist kein Tunnel, sondern %%.",höhle,1
"Dort ist kein Tunnel, sondern %%.",kogge,1
"Dort ist kein Tunnel, sondern %%.",loch.,1
"Dort ist kein Tunnel, sondern %%.",schranke,1
"Dort ist kein Tunnel, sondern %%.",schule,1
"Dort ist kein Tunnel, sondern %%.",sperrung,1
"Dort ist kein Tunnel, sondern %%.",überführung,1
"Dort ist kein Tunnel, sondern %%.",wand,1
"Dort ist kein Tunnel, sondern %%.",zug.,1
"Dort ist kein Turm, sondern %%.",schloss,8
"Dort ist kein Turm, sondern %%.",burg,7
"Dort ist kein Turm, sondern %%.",haus,5
"Dort ist kein Turm, sondern %%.",berg,3
"Dort ist kein Turm, sondern %%.",dach,2
"Dort ist kein Turm, sondern %%.",mauer,2
"Dort ist kein Turm, sondern %%.",tunnel,2
"Dort ist kein Turm, sondern %%.",aussichtspunkt,1
"Dort ist kein Turm, sondern %%.",brunnen,1
"Dort ist kein Turm, sondern %%.",dornröschen,1
"Dort ist kein Turm, sondern %%.",erker,1
"Dort ist kein Turm, sondern %%.",fatamorgana,1
"Dort ist kein Turm, sondern %%.",fenster,1
"Dort ist kein Turm, sondern %%.",festung,1
"Dort ist kein Turm, sondern %%.",höhle,1
"Dort ist kein Turm, sondern %%.",kirche,1
"Dort ist kein Turm, sondern %%.",licht,1
"Dort ist kein Turm, sondern %%.",rakete,1
"Dort ist kein Turm, sondern %%.",rapunzel,1
"Dort ist kein Turm, sondern %%.",säule,1
"Dort ist kein Turm, sondern %%.",sturm,1
"Dort ist kein Turm, sondern %%.",tal,1
"Dort ist kein Turm, sondern %%.",tower,1
"Dort ist kein Turm, sondern %%.",wurm.,1
"Dort ist kein Turm, sondern %%.",zaun,1
"Dort ist kein Wein, sondern %%.",bier,24
"Dort ist kein Wein, sondern %%.",wasser,6
"Dort ist kein Wein, sondern %%.",apfelsaft,2
"Dort ist kein Wein, sondern %%.",saft,2
"Dort ist kein Wein, sondern %%.",sekt,2
"Dort ist kein Wein, sondern %%.",traubensaft,2
"Dort ist kein Wein, sondern %%.",bein,1
"Dort ist kein Wein, sondern %%.",bier.,1
"Dort ist kein Wein, sondern %%.",brotschnaps,1
"Dort ist kein Wein, sondern %%.",cola,1
"Dort ist kein Wein, sondern %%.",haus,1
"Dort ist kein Wein, sondern %%.",korken,1
"Dort ist kein Wein, sondern %%.",ochse,1
"Dort ist kein Wein, sondern %%.",olivenöl,1
"Dort ist kein Wein, sondern %%.",schrein,1
"Dort ist kein Wiesenklee, sondern %%.",gras,7
"Dort ist kein Wiesenklee, sondern %%.",gänseblümchen,6
"Dort ist kein Wiesenklee, sondern %%.",löwenzahn,4
"Dort ist kein Wiesenklee, sondern %%.",rasen,3
"Dort ist kein Wiesenklee, sondern %%.",blume,2
"Dort ist kein Wiesenklee, sondern %%.",sonnenblume,2
"Dort ist kein Wiesenklee, sondern %%.",apfel,1
"Dort ist kein Wiesenklee, sondern %%.",bergalm,1
"Dort ist kein Wiesenklee, sondern %%.",burg,1
"Dort ist kein Wiesenklee, sondern %%.",buschwindröschen,1
"Dort ist kein Wiesenklee, sondern %%.",butterblumen,1
"Dort ist kein Wiesenklee, sondern %%.",efeu,1
"Dort ist kein Wiesenklee, sondern %%.",fingerhut,1
"Dort ist kein Wiesenklee, sondern %%.",frosch,1
"Dort ist kein Wiesenklee, sondern %%.",gelbfußharnicht,1
"Dort ist kein Wiesenklee, sondern %%.",kleeblatt,1
"Dort ist kein Wiesenklee, sondern %%.",mensch,1
"Dort ist kein Wiesenklee, sondern %%.",pflanzen,1
"Dort ist kein Wiesenklee, sondern %%.",raps,1
"Dort ist kein Wiesenklee, sondern %%.",riesenfee.,1
"Dort ist kein Wiesenklee, sondern %%.",rose,1
"Dort ist kein Wiesenklee, sondern %%.",rosen,1
"Dort ist kein Wiesenklee, sondern %%.",scharfgarbe,1
"Dort ist kein Wiesenklee, sondern %%.",schmetterling,1
"Dort ist kein Wiesenklee, sondern %%.",sommerklee,1
"Dort ist kein Wiesenklee, sondern %%.",unkraut,1
"Dort ist kein Wiesenklee, sondern %%.",veilchen,1
"Dort ist kein Wiesenklee, sondern %%.",wegerich,1
"Dort ist kein Wiesenklee, sondern %%.",wiesensalbei,1
"Dort ist keine Apotheke, sondern %%.",krankenhaus,6
"Dort ist keine Apotheke, sondern %%.",arzt,5
"Dort ist keine Apotheke, sondern %%.",arztpraxis,3
"Dort ist keine Apotheke, sondern %%.",supermarkt,3
"Dort ist keine Apotheke, sondern %%.",bäcker,2
"Dort ist keine Apotheke, sondern %%.",drogerie,2
"Dort ist keine Apotheke, sondern %%.",haus,2
"Dort ist keine Apotheke, sondern %%.",praxis,2
"Dort ist keine Apotheke, sondern %%.",abrisscontainer,1
"Dort ist keine Apotheke, sondern %%.",artzt,1
"Dort ist keine Apotheke, sondern %%.",bank,1
"Dort ist keine Apotheke, sondern %%.",bar,1
"Dort ist keine Apotheke, sondern %%.",bauernhof,1
"Dort ist keine Apotheke, sondern %%.",baumarkt,1
"Dort ist keine Apotheke, sondern %%.",bibliothek,1
"Dort ist keine Apotheke, sondern %%.",blumenladen,1
"Dort ist keine Apotheke, sondern %%.",bundeskanzlerin,1
"Dort ist keine Apotheke, sondern %%.",coffee shop.,1
"Dort ist keine Apotheke, sondern %%.",drogeriemarkt,1
"Dort ist keine Apotheke, sondern %%.",edeka,1
"Dort ist keine Apotheke, sondern %%.",geschäft,1
"Dort ist keine Apotheke, sondern %%.",kaufhaus,1
"Dort ist keine Apotheke, sondern %%.",kiosk,1
"Dort ist keine Apotheke, sondern %%.",laden,1
"Dort ist keine Apotheke, sondern %%.",medikament,1
"Dort ist keine Apotheke, sondern %%.",museum,1
"Dort ist keine Apotheke, sondern %%.",rathaus,1
"Dort ist keine Apotheke, sondern %%.",restaurant,1
"Dort ist keine Apotheke, sondern %%.",schule,1
"Dort ist keine Apotheke, sondern %%.",verein,1
"Dort ist keine Aprikose, sondern %%.",apfel,12
"Dort ist keine Aprikose, sondern %%.",pfirsich,9
"Dort ist keine Aprikose, sondern %%.",nektarine,5
"Dort ist keine Aprikose, sondern %%.",pflaume,5
"Dort ist keine Aprikose, sondern %%.",apfelsine,3
"Dort ist keine Aprikose, sondern %%.",mandarine,2
"Dort ist keine Aprikose, sondern %%.",melone,2
"Dort ist keine Aprikose, sondern %%.",orange,2
"Dort ist keine Aprikose, sondern %%.",äpfel,1
"Dort ist keine Aprikose, sondern %%.",banane,1
"Dort ist keine Aprikose, sondern %%.",hund,1
"Dort ist keine Aprikose, sondern %%.",leiter,1
"Dort ist keine Aprikose, sondern %%.",orange.,1
"Dort ist keine Aprikose, sondern %%.",rucksack,1
"Dort ist keine Aprikose, sondern %%.",schuh,1
"Dort ist keine Badewanne, sondern %%.",dusche,34
"Dort ist keine Badewanne, sondern %%.",waschbecken,4
"Dort ist keine Badewanne, sondern %%.",pool,2
"Dort ist keine Badewanne, sondern %%.",kosten,1
"Dort ist keine Badewanne, sondern %%.",labyrinth,1
"Dort ist keine Badewanne, sondern %%.",schwimmbecken,1
"Dort ist keine Badewanne, sondern %%.",sperrmüll,1
"Dort ist keine Badewanne, sondern %%.",todesursache.,1
"Dort ist keine Badewanne, sondern %%.",wassersprenger,1
"Dort ist keine Badewanne, sondern %%.",whirlpool,1
"Dort ist keine Batterie, sondern %%.",akku,23
"Dort ist keine Batterie, sondern %%.",ladekabel,5
"Dort ist keine Batterie, sondern %%.",steckdose,3
"Dort ist keine Batterie, sondern %%.",kabel,2
"Dort ist keine Batterie, sondern %%.",akkus,1
"Dort ist keine Batterie, sondern %%.",elektroschrott,1
"Dort ist keine Batterie, sondern %%.",feuerzeug,1
"Dort ist keine Batterie, sondern %%.",glas,1
"Dort ist keine Batterie, sondern %%.",glühbirne,1
"Dort ist keine Batterie, sondern %%.",ladestation,1
"Dort ist keine Batterie, sondern %%.",müll,1
"Dort ist keine Batterie, sondern %%.",pinsel,1
"Dort ist keine Batterie, sondern %%.",powerbank,1
"Dort ist keine Batterie, sondern %%.",säure,1
"Dort ist keine Batterie, sondern %%.",schlüssel,1
"Dort ist keine Batterie, sondern %%.",solarbank,1
"Dort ist keine Batterie, sondern %%.",strom,1
"Dort ist keine Batterie, sondern %%.",taschenlampe,1
"Dort ist keine Bibliothek, sondern %%.",buchladen,4
"Dort ist keine Bibliothek, sondern %%.",buchhandlung,3
"Dort ist keine Bibliothek, sondern %%.",kino,3
"Dort ist keine Bibliothek, sondern %%.",uni,3
"Dort ist keine Bibliothek, sondern %%.",bücherregal,2
"Dort ist keine Bibliothek, sondern %%.",hörsaal,2
"Dort ist keine Bibliothek, sondern %%.",kirche,2
"Dort ist keine Bibliothek, sondern %%.",klinik,2
"Dort ist keine Bibliothek, sondern %%.",schule,2
"Dort ist keine Bibliothek, sondern %%.",universität,2
"Dort ist keine Bibliothek, sondern %%.",videothek,2
"Dort ist keine Bibliothek, sondern %%.",buch,1
"Dort ist keine Bibliothek, sondern %%.",bücher,1
"Dort ist keine Bibliothek, sondern %%.",bücherei,1
"Dort ist keine Bibliothek, sondern %%.",buchgeschäft,1
"Dort ist keine Bibliothek, sondern %%.",büro,1
"Dort ist keine Bibliothek, sondern %%.",flohmarkt,1
"Dort ist keine Bibliothek, sondern %%.",freudenhaus.,1
"Dort ist keine Bibliothek, sondern %%.",haus,1
"Dort ist keine Bibliothek, sondern %%.",internetcafe,1
"Dort ist keine Bibliothek, sondern %%.",it-zentrum,1
"Dort ist keine Bibliothek, sondern %%.",kloster,1
"Dort ist keine Bibliothek, sondern %%.",laden,1
"Dort ist keine Bibliothek, sondern %%.",mandarine,1
"Dort ist keine Bibliothek, sondern %%.",mann,1
"Dort ist keine Bibliothek, sondern %%.",ort,1
"Dort ist keine Bibliothek, sondern %%.",parkhaus,1
"Dort ist keine Bibliothek, sondern %%.",rathaus,1
"Dort ist keine Bibliothek, sondern %%.",restaurant,1
"Dort ist keine Bibliothek, sondern %%.",schwimmbad,1
"Dort ist keine Bibliothek, sondern %%.",sportplatz,1
"Dort ist keine Bluse, sondern %%.",hemd,24
"Dort ist keine Bluse, sondern %%.",kleid,5
"Dort ist keine Bluse, sondern %%.",hose,2
"Dort ist keine Bluse, sondern %%.",top,2
"Dort ist keine Bluse, sondern %%.",tshirt,2
"Dort ist keine Bluse, sondern %%.",100,1
"Dort ist keine Bluse, sondern %%.",euter,1
"Dort ist keine Bluse, sondern %%.",hose.,1
"Dort ist keine Bluse, sondern %%.",mädchen,1
"Dort ist keine Bluse, sondern %%.",pullover,1
"Dort ist keine Bluse, sondern %%.",rock,1
"Dort ist keine Bluse, sondern %%.",schal,1
"Dort ist keine Bluse, sondern %%.",schuhabtreter,1
"Dort ist keine Bluse, sondern %%.",shirt,1
"Dort ist keine Bluse, sondern %%.",spotify,1
"Dort ist keine Bluse, sondern %%.",t shirt,1
"Dort ist keine Bluse, sondern %%.",t-shirt,1
"Dort ist keine Box, sondern %%.",kiste,5
"Dort ist keine Box, sondern %%.",schublade,3
"Dort ist keine Box, sondern %%.",truhe,3
"Dort ist keine Box, sondern %%.",radio,2
"Dort ist keine Box, sondern %%.",schrank,2
"Dort ist keine Box, sondern %%.",schüssel,2
"Dort ist keine Box, sondern %%.",,1
"Dort ist keine Box, sondern %%.",aufbewahrungsquader,1
"Dort ist keine Box, sondern %%.",cd,1
"Dort ist keine Box, sondern %%.",dose,1
"Dort ist keine Box, sondern %%.",dreieck,1
"Dort ist keine Box, sondern %%.",eimer,1
"Dort ist keine Box, sondern %%.",feld,1
"Dort ist keine Box, sondern %%.",fox,1
"Dort ist keine Box, sondern %%.",gefäß,1
"Dort ist keine Box, sondern %%.",geschenk,1
"Dort ist keine Box, sondern %%.",hülle,1
"Dort ist keine Box, sondern %%.",karton,1
"Dort ist keine Box, sondern %%.",kasten,1
"Dort ist keine Box, sondern %%.",keller,1
"Dort ist keine Box, sondern %%.",korb,1
"Dort ist keine Box, sondern %%.",kugel,1
"Dort ist keine Box, sondern %%.",lautsprecher,1
"Dort ist keine Box, sondern %%.",packung,1
"Dort ist keine Box, sondern %%.",paket,1
"Dort ist keine Box, sondern %%.",papier,1
"Dort ist keine Box, sondern %%.",raum,1
"Dort ist keine Box, sondern %%.",regal,1
"Dort ist keine Box, sondern %%.",sack,1
"Dort ist keine Box, sondern %%.",schatulle,1
"Dort ist keine Box, sondern %%.",schloss,1
"Dort ist keine Box, sondern %%.",ständer,1
"Dort ist keine Box, sondern %%.",taschenlampe,1
"Dort ist keine Box, sondern %%.",topf,1
"Dort ist keine Box, sondern %%.",tüte,1
"Dort ist keine Box, sondern %%.",zigarette,1
"Dort ist keine Brust, sondern %%.",bauch,9
"Dort ist keine Brust, sondern %%.",rücken,7
"Dort ist keine Brust, sondern %%.",arm,4
"Dort ist keine Brust, sondern %%.",fuß,2
"Dort ist keine Brust, sondern %%.", rücken,1
"Dort ist keine Brust, sondern %%.",apfel,1
"Dort ist keine Brust, sondern %%.",arme,1
"Dort ist keine Brust, sondern %%.",becken,1
